var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,364408.42263934,403238.86452599,1,681.16019711884,707.36802122235,1,0,0.05,4,0,0,10
0.2,0.4,0,403238.86452599,442069.30641264,0,707.36802122235,733.57584532586,0,0.05,0.1,0,0,0,0
0.4,0.6,0,442069.30641264,480899.74829929,1,733.57584532586,759.78366942938,0,0.1,0.15,0,0,0,0
0.6,0.8,0,480899.74829929,519730.19018594,3,759.78366942938,785.99149353289,1,0.15,0.2,0,0,0,0
0.8,1,2,519730.19018594,558560.6320726,1,785.99149353289,812.19931763641,3,0.2,0.25,0,0,0,0
1,1.2,0,558560.6320726,597391.07395925,1,812.19931763641,838.40714173992,0,0.25,0.3,0,0,0,0
1.2,1.4,0,597391.07395925,636221.5158459,0,838.40714173992,864.61496584343,2,0.3,0.35,0,0,0,0
1.4,1.6,0,636221.5158459,675051.95773255,0,864.61496584343,890.82278994695,0,0.35,0.4,0,0,0,0
1.6,1.8,0,675051.95773255,713882.3996192,0,890.82278994695,917.03061405046,0,0.4,0.45,0,0,0,0
1.8,2,3,713882.3996192,752712.84150585,0,917.03061405046,943.23843815397,0,0.45,0.5,0,0,0,0
2,2.2,0,752712.84150585,791543.2833925,1,943.23843815397,969.44626225749,0,0.5,0.55,0,0,0,0
2.2,2.4,0,791543.2833925,830373.72527915,0,969.44626225749,995.654086361,1,0.55,0.6,0,0,0,0
2.4,2.6,0,830373.72527915,869204.1671658,0,995.654086361,1021.8619104645,0,0.6,0.65,0,0,0,0
2.6,2.8,0,869204.1671658,908034.60905245,1,1021.8619104645,1048.069734568,0,0.65,0.7,0,0,0,0
2.8,3,2,908034.60905245,946865.05093911,0,1048.069734568,1074.2775586715,1,0.7,0.75,0,0,0,0
3,3.2,0,946865.05093911,985695.49282576,0,1074.2775586715,1100.4853827751,0,0.75,0.8,0,0,0,0
3.2,3.4,0,985695.49282576,1024525.9347124,0,1100.4853827751,1126.6932068786,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1024525.9347124,1063356.3765991,0,1126.6932068786,1152.9010309821,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1063356.3765991,1102186.8184857,0,1152.9010309821,1179.1088550856,0,0.9,0.95,0,0,0,0
3.8,4,1,1102186.8184857,1141017.2603724,1,1179.1088550856,1205.3166791891,1,0.95,1,6,0,0,0
