var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,328534.61757873,370590.68904078,1,646.76368707256,675.44296605012,1,0,0.05,4,0,0,10
0.2,0.4,0,370590.68904078,412646.76050282,0,675.44296605012,704.12224502768,0,0.05,0.1,0,0,0,0
0.4,0.6,0,412646.76050282,454702.83196486,0,704.12224502768,732.80152400525,0,0.1,0.15,0,0,0,0
0.6,0.8,0,454702.83196486,496758.9034269,2,732.80152400525,761.48080298281,0,0.15,0.2,0,0,0,0
0.8,1,2,496758.9034269,538814.97488894,4,761.48080298281,790.16008196037,2,0.2,0.25,0,0,0,0
1,1.2,0,538814.97488894,580871.04635098,0,790.16008196037,818.83936093793,2,0.25,0.3,0,0,0,0
1.2,1.4,0,580871.04635098,622927.11781302,0,818.83936093793,847.5186399155,2,0.3,0.35,0,0,0,0
1.4,1.6,0,622927.11781302,664983.18927507,0,847.5186399155,876.19791889306,0,0.35,0.4,0,0,0,0
1.6,1.8,0,664983.18927507,707039.26073711,0,876.19791889306,904.87719787062,0,0.4,0.45,0,0,0,0
1.8,2,3,707039.26073711,749095.33219915,0,904.87719787062,933.55647684818,0,0.45,0.5,0,0,0,0
2,2.2,0,749095.33219915,791151.40366119,0,933.55647684818,962.23575582575,0,0.5,0.55,0,0,0,0
2.2,2.4,0,791151.40366119,833207.47512323,0,962.23575582575,990.91503480331,0,0.55,0.6,0,0,0,0
2.4,2.6,0,833207.47512323,875263.54658527,2,990.91503480331,1019.5943137809,0,0.6,0.65,0,0,0,0
2.6,2.8,0,875263.54658527,917319.61804731,0,1019.5943137809,1048.2735927584,2,0.65,0.7,0,0,0,0
2.8,3,2,917319.61804731,959375.68950936,0,1048.2735927584,1076.952871736,0,0.7,0.75,0,0,0,0
3,3.2,0,959375.68950936,1001431.7609714,0,1076.952871736,1105.6321507136,0,0.75,0.8,0,0,0,0
3.2,3.4,0,1001431.7609714,1043487.8324334,0,1105.6321507136,1134.3114296911,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1043487.8324334,1085543.9038955,0,1134.3114296911,1162.9907086687,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1085543.9038955,1127599.9753575,0,1162.9907086687,1191.6699876462,0,0.9,0.95,0,0,0,0
3.8,4,1,1127599.9753575,1169656.0468196,1,1191.6699876462,1220.3492666238,1,0.95,1,6,0,0,0
