var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,330726.568332,371878.23394103,1,648.91767220108,677.07320575674,1,0,0.05,4,0,0,10
0.2,0.4,0,371878.23394103,413029.89955005,0,677.07320575674,705.2287393124,0,0.05,0.1,0,0,0,0
0.4,0.6,0,413029.89955005,454181.56515907,0,705.2287393124,733.38427286807,0,0.1,0.15,0,0,0,0
0.6,0.8,0,454181.56515907,495333.23076809,2,733.38427286807,761.53980642373,0,0.15,0.2,0,0,0,0
0.8,1,2,495333.23076809,536484.89637711,3,761.53980642373,789.6953399794,2,0.2,0.25,0,0,0,0
1,1.2,0,536484.89637711,577636.56198614,1,789.6953399794,817.85087353506,2,0.25,0.3,0,0,0,0
1.2,1.4,0,577636.56198614,618788.22759516,0,817.85087353506,846.00640709073,2,0.3,0.35,0,0,0,0
1.4,1.6,0,618788.22759516,659939.89320418,0,846.00640709073,874.16194064639,0,0.35,0.4,0,0,0,0
1.6,1.8,0,659939.89320418,701091.5588132,0,874.16194064639,902.31747420205,0,0.4,0.45,0,0,0,0
1.8,2,3,701091.5588132,742243.22442222,0,902.31747420205,930.47300775772,0,0.45,0.5,0,0,0,0
2,2.2,0,742243.22442222,783394.89003124,0,930.47300775772,958.62854131338,0,0.5,0.55,0,0,0,0
2.2,2.4,0,783394.89003124,824546.55564027,0,958.62854131338,986.78407486905,0,0.55,0.6,0,0,0,0
2.4,2.6,0,824546.55564027,865698.22124929,2,986.78407486905,1014.9396084247,0,0.6,0.65,0,0,0,0
2.6,2.8,0,865698.22124929,906849.88685831,0,1014.9396084247,1043.0951419804,1,0.65,0.7,0,0,0,0
2.8,3,2,906849.88685831,948001.55246733,0,1043.0951419804,1071.250675536,1,0.7,0.75,0,0,0,0
3,3.2,0,948001.55246733,989153.21807635,0,1071.250675536,1099.4062090917,0,0.75,0.8,0,0,0,0
3.2,3.4,0,989153.21807635,1030304.8836854,0,1099.4062090917,1127.5617426474,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1030304.8836854,1071456.5492944,0,1127.5617426474,1155.717276203,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1071456.5492944,1112608.2149034,0,1155.717276203,1183.8728097587,0,0.9,0.95,0,0,0,0
3.8,4,1,1112608.2149034,1153759.8805124,1,1183.8728097587,1212.0283433144,1,0.95,1,6,0,0,0
