var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,334818.60471305,375648.83139535,1,652.91981730815,680.81384363141,1,0,0.05,4,0,0,10
0.2,0.4,0,375648.83139535,416479.05807765,0,680.81384363141,708.70786995468,0,0.05,0.1,0,0,0,0
0.4,0.6,0,416479.05807765,457309.28475995,0,708.70786995468,736.60189627794,0,0.1,0.15,0,0,0,0
0.6,0.8,0,457309.28475995,498139.51144224,2,736.60189627794,764.4959226012,0,0.15,0.2,0,0,0,0
0.8,1,2,498139.51144224,538969.73812454,3,764.4959226012,792.38994892446,2,0.2,0.25,0,0,0,0
1,1.2,0,538969.73812454,579799.96480684,1,792.38994892446,820.28397524772,2,0.25,0.3,0,0,0,0
1.2,1.4,0,579799.96480684,620630.19148914,0,820.28397524772,848.17800157098,2,0.3,0.35,0,0,0,0
1.4,1.6,0,620630.19148914,661460.41817143,0,848.17800157098,876.07202789425,0,0.35,0.4,0,0,0,0
1.6,1.8,0,661460.41817143,702290.64485373,0,876.07202789425,903.96605421751,0,0.4,0.45,0,0,0,0
1.8,2,3,702290.64485373,743120.87153603,0,903.96605421751,931.86008054077,0,0.45,0.5,0,0,0,0
2,2.2,0,743120.87153603,783951.09821833,0,931.86008054077,959.75410686403,0,0.5,0.55,0,0,0,0
2.2,2.4,0,783951.09821833,824781.32490062,1,959.75410686403,987.64813318729,0,0.55,0.6,0,0,0,0
2.4,2.6,0,824781.32490062,865611.55158292,1,987.64813318729,1015.5421595106,0,0.6,0.65,0,0,0,0
2.6,2.8,0,865611.55158292,906441.77826522,0,1015.5421595106,1043.4361858338,1,0.65,0.7,0,0,0,0
2.8,3,2,906441.77826522,947272.00494752,0,1043.4361858338,1071.3302121571,1,0.7,0.75,0,0,0,0
3,3.2,0,947272.00494752,988102.23162981,0,1071.3302121571,1099.2242384803,0,0.75,0.8,0,0,0,0
3.2,3.4,0,988102.23162981,1028932.4583121,0,1099.2242384803,1127.1182648036,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1028932.4583121,1069762.6849944,0,1127.1182648036,1155.0122911269,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1069762.6849944,1110592.9116767,0,1155.0122911269,1182.9063174501,0,0.9,0.95,0,0,0,0
3.8,4,1,1110592.9116767,1151423.138359,1,1182.9063174501,1210.8003437734,1,0.95,1,6,0,0,0
