var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,326704.48275461,368819.62103747,1,644.95974051519,673.71229153541,1,0,0.05,4,0,0,10
0.2,0.4,0,368819.62103747,410934.75932033,0,673.71229153541,702.46484255564,0,0.05,0.1,0,0,0,0
0.4,0.6,0,410934.75932033,453049.89760319,0,702.46484255564,731.21739357587,0,0.1,0.15,0,0,0,0
0.6,0.8,0,453049.89760319,495165.03588605,2,731.21739357587,759.96994459609,0,0.15,0.2,0,0,0,0
0.8,1,2,495165.03588605,537280.17416891,4,759.96994459609,788.72249561632,2,0.2,0.25,0,0,0,0
1,1.2,0,537280.17416891,579395.31245177,0,788.72249561632,817.47504663655,2,0.25,0.3,0,0,0,0
1.2,1.4,0,579395.31245177,621510.45073463,0,817.47504663655,846.22759765678,2,0.3,0.35,0,0,0,0
1.4,1.6,0,621510.45073463,663625.58901749,0,846.22759765678,874.980148677,0,0.35,0.4,0,0,0,0
1.6,1.8,0,663625.58901749,705740.72730034,0,874.980148677,903.73269969723,0,0.4,0.45,0,0,0,0
1.8,2,3,705740.72730034,747855.8655832,0,903.73269969723,932.48525071746,0,0.45,0.5,0,0,0,0
2,2.2,0,747855.8655832,789971.00386606,0,932.48525071746,961.23780173769,0,0.5,0.55,0,0,0,0
2.2,2.4,0,789971.00386606,832086.14214892,0,961.23780173769,989.99035275791,0,0.55,0.6,0,0,0,0
2.4,2.6,0,832086.14214892,874201.28043178,2,989.99035275791,1018.7429037781,0,0.6,0.65,0,0,0,0
2.6,2.8,0,874201.28043178,916316.41871464,0,1018.7429037781,1047.4954547984,2,0.65,0.7,0,0,0,0
2.8,3,2,916316.41871464,958431.5569975,0,1047.4954547984,1076.2480058186,0,0.7,0.75,0,0,0,0
3,3.2,0,958431.5569975,1000546.6952804,0,1076.2480058186,1105.0005568388,0,0.75,0.8,0,0,0,0
3.2,3.4,0,1000546.6952804,1042661.8335632,0,1105.0005568388,1133.7531078591,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1042661.8335632,1084776.9718461,0,1133.7531078591,1162.5056588793,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1084776.9718461,1126892.1101289,0,1162.5056588793,1191.2582098995,0,0.9,0.95,0,0,0,0
3.8,4,1,1126892.1101289,1169007.2484118,1,1191.2582098995,1220.0107609197,1,0.95,1,6,0,0,0
