var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,517233.90092948,811.51873455949,1,0
3,354569.61293339,671.90181764022,1,0
4,1147974.0600095,1208.9855125411,1,0
2,551412.36357051,837.90215822246,1,0
0,773082.80671474,992.12882271611,1,0
3,459874.20835304,765.19933852485,0,0
2,487809.08677896,788.09759520514,0,0
2,559646.69388239,844.13523900579,1,0
0,507505.41158288,803.85070703111,0,0
1,878309.90374954,1057.4965257562,0,0
