var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,517698.76467865,811.8833287175,1,0
3,365948.1960227,682.59776918812,1,0
4,1139852.1506392,1204.7011386005,1,0
2,557826.98283756,842.76175380061,1,0
0,749724.94842877,977.02581952272,1,0
3,455788.19116327,761.79232669566,0,0
2,493347.70255224,792.55902253003,0,0
2,566225.85658128,849.0825353585,1,0
0,508477.46476362,804.62016861605,0,0
1,886324.16204962,1062.3102054371,0,0
