var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,342715.82362433,382955.53640126,1,660.57500652461,687.98331458916,1,0,0.05,4,0,0,10
0.2,0.4,0,382955.53640126,423195.24917818,0,687.98331458916,715.3916226537,0,0.05,0.1,0,0,0,0
0.4,0.6,0,423195.24917818,463434.9619551,0,715.3916226537,742.79993071825,0,0.1,0.15,0,0,0,0
0.6,0.8,0,463434.9619551,503674.67473202,2,742.79993071825,770.2082387828,0,0.15,0.2,0,0,0,0
0.8,1,2,503674.67473202,543914.38750894,3,770.2082387828,797.61654684735,2,0.2,0.25,0,0,0,0
1,1.2,0,543914.38750894,584154.10028586,1,797.61654684735,825.0248549119,2,0.25,0.3,0,0,0,0
1.2,1.4,0,584154.10028586,624393.81306278,0,825.0248549119,852.43316297645,2,0.3,0.35,0,0,0,0
1.4,1.6,0,624393.81306278,664633.5258397,0,852.43316297645,879.841471041,0,0.35,0.4,0,0,0,0
1.6,1.8,0,664633.5258397,704873.23861662,0,879.841471041,907.24977910555,0,0.4,0.45,0,0,0,0
1.8,2,3,704873.23861662,745112.95139354,0,907.24977910555,934.6580871701,0,0.45,0.5,0,0,0,0
2,2.2,0,745112.95139354,785352.66417046,0,934.6580871701,962.06639523465,0,0.5,0.55,0,0,0,0
2.2,2.4,0,785352.66417046,825592.37694738,1,962.06639523465,989.47470329919,0,0.55,0.6,0,0,0,0
2.4,2.6,0,825592.37694738,865832.0897243,0,989.47470329919,1016.8830113637,1,0.6,0.65,0,0,0,0
2.6,2.8,0,865832.0897243,906071.80250122,1,1016.8830113637,1044.2913194283,0,0.65,0.7,0,0,0,0
2.8,3,2,906071.80250122,946311.51527815,0,1044.2913194283,1071.6996274928,1,0.7,0.75,0,0,0,0
3,3.2,0,946311.51527815,986551.22805507,0,1071.6996274928,1099.1079355574,0,0.75,0.8,0,0,0,0
3.2,3.4,0,986551.22805507,1026790.940832,0,1099.1079355574,1126.5162436219,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1026790.940832,1067030.6536089,0,1126.5162436219,1153.9245516865,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1067030.6536089,1107270.3663858,0,1153.9245516865,1181.332859751,0,0.9,0.95,0,0,0,0
3.8,4,1,1107270.3663858,1147510.0791627,1,1181.332859751,1208.7411678156,1,0.95,1,6,0,0,0
