var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,361381.15251018,400479.69448912,1,678.32497676108,704.73618787867,1,0,0.05,4,0,0,10
0.2,0.4,0,400479.69448912,439578.23646806,0,704.73618787867,731.14739899625,0,0.05,0.1,0,0,0,0
0.4,0.6,0,439578.23646806,478676.77844701,1,731.14739899625,757.55861011383,0,0.1,0.15,0,0,0,0
0.6,0.8,0,478676.77844701,517775.32042595,3,757.55861011383,783.96982123141,1,0.15,0.2,0,0,0,0
0.8,1,2,517775.32042595,556873.8624049,1,783.96982123141,810.38103234899,2,0.2,0.25,0,0,0,0
1,1.2,0,556873.8624049,595972.40438384,1,810.38103234899,836.79224346657,1,0.25,0.3,0,0,0,0
1.2,1.4,0,595972.40438384,635070.94636278,0,836.79224346657,863.20345458415,2,0.3,0.35,0,0,0,0
1.4,1.6,0,635070.94636278,674169.48834173,0,863.20345458415,889.61466570173,0,0.35,0.4,0,0,0,0
1.6,1.8,0,674169.48834173,713268.03032067,0,889.61466570173,916.02587681931,0,0.4,0.45,0,0,0,0
1.8,2,3,713268.03032067,752366.57229961,0,916.02587681931,942.43708793689,0,0.45,0.5,0,0,0,0
2,2.2,0,752366.57229961,791465.11427856,1,942.43708793689,968.84829905447,0,0.5,0.55,0,0,0,0
2.2,2.4,0,791465.11427856,830563.6562575,0,968.84829905447,995.25951017206,1,0.55,0.6,0,0,0,0
2.4,2.6,0,830563.6562575,869662.19823645,0,995.25951017206,1021.6707212896,0,0.6,0.65,0,0,0,0
2.6,2.8,0,869662.19823645,908760.74021539,1,1021.6707212896,1048.0819324072,0,0.65,0.7,0,0,0,0
2.8,3,2,908760.74021539,947859.28219433,0,1048.0819324072,1074.4931435248,1,0.7,0.75,0,0,0,0
3,3.2,0,947859.28219433,986957.82417328,0,1074.4931435248,1100.9043546424,0,0.75,0.8,0,0,0,0
3.2,3.4,0,986957.82417328,1026056.3661522,0,1100.9043546424,1127.31556576,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1026056.3661522,1065154.9081312,0,1127.31556576,1153.7267768775,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1065154.9081312,1104253.4501101,0,1153.7267768775,1180.1379879951,0,0.9,0.95,0,0,0,0
3.8,4,1,1104253.4501101,1143351.9920891,1,1180.1379879951,1206.5491991127,1,0.95,1,6,0,0,0
