var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,517176.00858507,811.473317934,1,0
3,347640.64007478,665.30429902433,1,0
4,1149144.0110508,1209.6014209091,1,0
2,544065.44668144,832.30141273388,1,0
0,793963.97144516,1005.4383748092,1,0
3,465816.72706157,770.12744237165,0,0
2,480524.5838322,782.19109068856,0,0
2,552155.36162502,838.46648189329,1,0
0,514425.24339208,809.31240117572,0,0
1,871178.47026813,1053.1946063607,0,0
