var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,347004.5316533,387279.4431057,1,664.69533765725,692.02896373519,1,0,0.05,4,0,0,10
0.2,0.4,0,387279.4431057,427554.3545581,0,692.02896373519,719.36258981312,0,0.05,0.1,0,0,0,0
0.4,0.6,0,427554.3545581,467829.2660105,1,719.36258981312,746.69621589105,0,0.1,0.15,0,0,0,0
0.6,0.8,0,467829.2660105,508104.1774629,1,746.69621589105,774.02984196899,1,0.15,0.2,0,0,0,0
0.8,1,2,508104.1774629,548379.0889153,3,774.02984196899,801.36346804692,1,0.2,0.25,0,0,0,0
1,1.2,0,548379.0889153,588654.0003677,1,801.36346804692,828.69709412485,2,0.25,0.3,0,0,0,0
1.2,1.4,0,588654.0003677,628928.9118201,0,828.69709412485,856.03072020278,2,0.3,0.35,0,0,0,0
1.4,1.6,0,628928.9118201,669203.8232725,0,856.03072020278,883.36434628072,0,0.35,0.4,0,0,0,0
1.6,1.8,0,669203.8232725,709478.7347249,0,883.36434628072,910.69797235865,0,0.4,0.45,0,0,0,0
1.8,2,3,709478.7347249,749753.6461773,0,910.69797235865,938.03159843658,0,0.45,0.5,0,0,0,0
2,2.2,0,749753.6461773,790028.5576297,1,938.03159843658,965.36522451452,0,0.5,0.55,0,0,0,0
2.2,2.4,0,790028.5576297,830303.4690821,0,965.36522451452,992.69885059245,0,0.55,0.6,0,0,0,0
2.4,2.6,0,830303.4690821,870578.3805345,0,992.69885059245,1020.0324766704,1,0.6,0.65,0,0,0,0
2.6,2.8,0,870578.3805345,910853.2919869,1,1020.0324766704,1047.3661027483,0,0.65,0.7,0,0,0,0
2.8,3,2,910853.2919869,951128.2034393,0,1047.3661027483,1074.6997288262,1,0.7,0.75,0,0,0,0
3,3.2,0,951128.2034393,991403.1148917,0,1074.6997288262,1102.0333549042,0,0.75,0.8,0,0,0,0
3.2,3.4,0,991403.1148917,1031678.0263441,0,1102.0333549042,1129.3669809821,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1031678.0263441,1071952.9377965,0,1129.3669809821,1156.70060706,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1071952.9377965,1112227.8492489,0,1156.70060706,1184.034233138,0,0.9,0.95,0,0,0,0
3.8,4,1,1112227.8492489,1152502.7607013,1,1184.034233138,1211.3678592159,1,0.95,1,6,0,0,0
