var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,346954.47721885,387228.075042,1,664.64739570539,691.98141321047,1,0,0.05,4,0,0,10
0.2,0.4,0,387228.075042,427501.67286514,0,691.98141321047,719.31543071555,0,0.05,0.1,0,0,0,0
0.4,0.6,0,427501.67286514,467775.27068829,1,719.31543071555,746.64944822062,0,0.1,0.15,0,0,0,0
0.6,0.8,0,467775.27068829,508048.86851144,1,746.64944822062,773.9834657257,1,0.15,0.2,0,0,0,0
0.8,1,2,508048.86851144,548322.46633458,3,773.9834657257,801.31748323078,1,0.2,0.25,0,0,0,0
1,1.2,0,548322.46633458,588596.06415773,1,801.31748323078,828.65150073586,2,0.25,0.3,0,0,0,0
1.2,1.4,0,588596.06415773,628869.66198088,0,828.65150073586,855.98551824094,2,0.3,0.35,0,0,0,0
1.4,1.6,0,628869.66198088,669143.25980403,0,855.98551824094,883.31953574602,0,0.35,0.4,0,0,0,0
1.6,1.8,0,669143.25980403,709416.85762717,0,883.31953574602,910.6535532511,0,0.4,0.45,0,0,0,0
1.8,2,3,709416.85762717,749690.45545032,0,910.6535532511,937.98757075617,0,0.45,0.5,0,0,0,0
2,2.2,0,749690.45545032,789964.05327347,1,937.98757075617,965.32158826125,0,0.5,0.55,0,0,0,0
2.2,2.4,0,789964.05327347,830237.65109661,0,965.32158826125,992.65560576633,0,0.55,0.6,0,0,0,0
2.4,2.6,0,830237.65109661,870511.24891976,0,992.65560576633,1019.9896232714,1,0.6,0.65,0,0,0,0
2.6,2.8,0,870511.24891976,910784.84674291,1,1019.9896232714,1047.3236407765,0,0.65,0.7,0,0,0,0
2.8,3,2,910784.84674291,951058.44456605,0,1047.3236407765,1074.6576582816,1,0.7,0.75,0,0,0,0
3,3.2,0,951058.44456605,991332.0423892,0,1074.6576582816,1101.9916757866,0,0.75,0.8,0,0,0,0
3.2,3.4,0,991332.0423892,1031605.6402123,0,1101.9916757866,1129.3256932917,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1031605.6402123,1071879.2380355,0,1129.3256932917,1156.6597107968,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1071879.2380355,1112152.8358586,0,1156.6597107968,1183.9937283019,0,0.9,0.95,0,0,0,0
3.8,4,1,1112152.8358586,1152426.4336818,1,1183.9937283019,1211.327745807,1,0.95,1,6,0,0,0
