var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,354569.61293339,394239.83528719,1,671.90181764022,698.75600238526,1,0,0.05,4,0,0,10
0.2,0.4,0,394239.83528719,433910.057641,0,698.75600238526,725.61018713031,0,0.05,0.1,0,0,0,0
0.4,0.6,0,433910.057641,473580.2799948,1,725.61018713031,752.46437187535,0,0.1,0.15,0,0,0,0
0.6,0.8,0,473580.2799948,513250.5023486,2,752.46437187535,779.31855662039,1,0.15,0.2,0,0,0,0
0.8,1,2,513250.5023486,552920.72470241,2,779.31855662039,806.17274136544,2,0.2,0.25,0,0,0,0
1,1.2,0,552920.72470241,592590.94705621,1,806.17274136544,833.02692611048,1,0.25,0.3,0,0,0,0
1.2,1.4,0,592590.94705621,632261.16941001,0,833.02692611048,859.88111085552,2,0.3,0.35,0,0,0,0
1.4,1.6,0,632261.16941001,671931.39176382,0,859.88111085552,886.73529560056,0,0.35,0.4,0,0,0,0
1.6,1.8,0,671931.39176382,711601.61411762,0,886.73529560056,913.58948034561,0,0.4,0.45,0,0,0,0
1.8,2,3,711601.61411762,751271.83647142,0,913.58948034561,940.44366509065,0,0.45,0.5,0,0,0,0
2,2.2,0,751271.83647142,790942.05882523,1,940.44366509065,967.29784983569,0,0.5,0.55,0,0,0,0
2.2,2.4,0,790942.05882523,830612.28117903,0,967.29784983569,994.15203458074,1,0.55,0.6,0,0,0,0
2.4,2.6,0,830612.28117903,870282.50353284,0,994.15203458074,1021.0062193258,0,0.6,0.65,0,0,0,0
2.6,2.8,0,870282.50353284,909952.72588664,1,1021.0062193258,1047.8604040708,0,0.65,0.7,0,0,0,0
2.8,3,2,909952.72588664,949622.94824044,0,1047.8604040708,1074.7145888159,1,0.7,0.75,0,0,0,0
3,3.2,0,949622.94824044,989293.17059425,0,1074.7145888159,1101.5687735609,0,0.75,0.8,0,0,0,0
3.2,3.4,0,989293.17059425,1028963.3929481,0,1101.5687735609,1128.422958306,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1028963.3929481,1068633.6153019,0,1128.422958306,1155.277143051,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1068633.6153019,1108303.8376557,0,1155.277143051,1182.131327796,0,0.9,0.95,0,0,0,0
3.8,4,1,1108303.8376557,1147974.0600095,1,1182.131327796,1208.9855125411,1,0.95,1,6,0,0,0
