var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,517202.06543898,811.49375988704,1,0
3,352265.56591342,669.71519974499,1,0
4,1149422.6915278,1209.7480830607,1,0
2,550506.97870013,837.21398395732,1,0
0,776873.42246126,994.55817463406,1,0
3,459889.43707576,765.21200819828,0,0
2,487033.95680393,787.47120165222,0,0
2,558799.89356441,843.4963675559,1,0
0,507492.65037877,803.84060056998,0,0
1,877536.43033973,1057.0307871837,0,0
