# gr0gr1_gb gr0gr2_gb gr0gr3_gb gr1gr2_gb gr1gr3_gb gr2gr3_gb total
15 15 0 30 15 15 90
45 40 35 45 40 35 240
45 40 35 50 45 40 255
55 50 45 55 50 45 300
55 55 50 50 45 45 300
55 55 50 55 50 50 315
60 55 55 55 55 50 330
60 55 55 60 60 55 345
55 50 55 50 55 50 315
55 50 55 50 55 50 315
45 45 50 45 50 50 285
45 40 45 45 50 45 270
40 35 45 40 50 45 255
40 35 45 40 50 45 255
45 40 45 35 40 35 240
45 40 45 35 40 35 240
45 45 50 35 40 40 255
45 50 55 35 40 45 270
45 50 55 35 40 45 270
60 60 60 45 45 45 315
60 60 60 50 50 50 330
60 60 60 55 55 55 345
65 65 60 60 55 55 360
65 65 60 65 60 60 375
65 65 60 65 60 60 375
65 65 60 65 60 60 375
70 70 60 65 55 55 375
70 65 55 65 55 50 360
70 65 55 65 55 50 360
70 65 55 65 55 50 360
75 65 60 65 60 50 375
75 65 60 70 65 55 390
75 65 60 75 70 60 405
75 65 60 75 70 60 405
75 70 65 75 70 65 420
75 70 65 70 65 60 405
75 70 65 70 65 60 405
75 70 65 70 65 60 405
75 70 65 70 65 60 405
75 70 65 70 65 60 405
75 70 65 70 65 60 405
75 70 65 70 65 60 405
75 70 65 70 65 60 405
75 75 70 70 65 65 420
75 75 70 70 65 65 420
80 75 75 70 70 65 435
80 75 75 70 70 65 435
80 75 75 70 70 65 435
80 75 75 70 70 65 435
80 75 75 70 70 65 435
80 75 75 65 65 60 420
80 75 75 65 65 60 420
80 75 75 65 65 60 420
80 75 75 65 65 60 420
80 75 75 65 65 60 420
80 75 75 65 65 60 420
80 75 75 65 65 60 420
80 75 75 70 70 65 435
80 75 75 70 70 65 435
80 75 75 70 70 65 435
80 75 75 70 70 65 435
80 75 75 70 70 65 435
75 70 75 65 70 65 420
75 70 75 65 70 65 420
75 70 75 65 70 65 420
75 75 80 65 70 70 435
75 75 80 65 70 70 435
75 75 80 65 70 70 435
70 75 75 65 65 70 420
65 75 70 65 60 70 405
65 75 70 65 60 70 405
65 70 65 65 60 65 390
65 70 65 65 60 65 390
65 70 65 65 60 65 390
65 70 65 65 60 65 390
65 70 65 65 60 65 390
65 70 65 60 55 60 375
60 65 65 55 55 60 360
60 65 65 60 60 65 375
60 65 65 60 60 65 375
60 65 65 60 60 65 375
60 65 65 60 60 65 375
60 65 65 55 55 60 360
60 65 65 55 55 60 360
60 60 60 55 55 55 345
60 60 60 55 55 55 345
60 60 60 55 55 55 345
60 60 60 55 55 55 345
60 60 60 55 55 55 345
60 60 60 55 55 55 345
60 60 60 55 55 55 345
55 55 60 50 55 55 330
55 55 60 50 55 55 330
55 55 60 50 55 55 330
