# Step gr0 gr1 gr2 gr3 
30200 62875 14075 57075 82850
30300 62875 14075 57075 82850
30400 62875 14050 57075 82875
30500 62875 14050 57075 82875
30600 62875 14050 57075 82850
30700 62900 14050 57075 82850
30800 62900 14075 57075 82850
30900 62925 14075 57100 82850
31000 62950 14050 57100 82850
31100 62950 14050 57100 82900
31200 62950 14075 57100 82900
31300 62950 14075 57100 82900
31400 62950 14050 57100 82900
31500 62950 14050 57100 82900
31600 62950 14050 57100 82900
31700 62950 14050 57100 82900
31800 62950 14050 57100 82900
31900 62950 14050 57100 82900
32000 62950 14050 57125 82900
32100 62950 14050 57125 82900
32200 62950 14050 57125 82875
32300 62950 14050 57125 82875
32400 62950 14050 57125 82875
32500 62950 14050 57125 82875
32600 62950 14050 57125 82875
32700 62975 14050 57125 82850
32800 62975 14025 57125 82850
32900 62975 14000 57125 82900
33000 62975 14000 57125 82900
33100 62975 14000 57125 82900
33200 62975 14000 57125 82900
33300 62975 14000 57125 82900
33400 62975 14025 57125 82900
33500 62975 14025 57125 82900
33600 62975 14025 57125 82900
33700 62975 14025 57125 82925
33800 62975 14025 57150 82925
33900 62975 14025 57150 82925
34000 62975 14025 57175 82950
34100 62975 14025 57175 82950
34200 62975 14025 57175 82950
34300 62975 14025 57175 82975
34400 62975 14025 57175 82975
34500 62975 14025 57175 82975
34600 62975 14025 57175 82975
34700 62975 14050 57175 82975
34800 62975 14050 57175 82975
34900 62975 14050 57150 82975
35000 62975 14050 57150 82975
35100 63000 14050 57150 83000
35200 63000 14050 57150 83100
35300 63025 14075 57150 83125
35400 63025 14075 57150 83125
35500 63025 14075 57150 83150
35600 63050 14075 57150 83150
35700 63050 14075 57150 83150
35800 63050 14075 57150 83150
35900 63050 14075 57150 83150
36000 63050 14075 57150 83150
36100 63050 14075 57150 83150
36200 63050 14075 57150 83150
36300 63050 14075 57150 83150
36400 63050 14075 57150 83150
36500 63075 14075 57150 83150
36600 63075 14075 57175 83150
36700 63100 14075 57175 83175
36800 63125 14075 57175 83175
36900 63125 14100 57175 83175
37000 63150 14100 57150 83175
37100 63150 14075 57150 83175
37200 63175 14100 57150 83175
37300 63225 14100 57150 83200
37400 63250 14100 57150 83200
37500 63250 14100 57150 83200
37600 63275 14100 57175 83175
37700 63275 14100 57225 83175
37800 63275 14100 57250 83175
37900 63300 14100 57250 83175
38000 63325 14100 57250 83175
38100 63325 14100 57250 83150
38200 63325 14100 57250 83175
38300 63325 14100 57250 83175
38400 63325 14100 57250 83175
38500 63325 14100 57250 83200
38600 63325 14100 57275 83200
38700 63325 14100 57275 83200
38800 63325 14100 57300 83225
38900 63325 14100 57275 83250
39000 63325 14100 57275 83275
39100 63325 14100 57275 83300
39200 63300 14100 57300 83300
39300 63300 14100 57300 83275
39400 63300 14100 57300 83275
39500 63300 14100 57300 83275
39600 63300 14100 57300 83325
39700 63300 14100 57300 83300
39800 63300 14100 57300 83350
39900 63300 14100 57300 83350
40000 63300 14100 57300 83350
40100 63300 14100 57300 83350
40200 63300 14100 57300 83375
40300 63325 14100 57300 83400
40400 63325 14100 57300 83425
40500 63325 14100 57300 83450
40600 63325 14100 57300 83450
40700 63325 14100 57300 83475
40800 63325 14100 57300 83475
