var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.1,1,19420.452064894,19554.929140679,1,157.24785386662,157.77463845128,1,1,1,3,0,0,3
0.1,0.2,0,19554.929140679,19689.406216464,0,157.77463845128,158.30142303595,0,1,1,0,0,0,0
0.2,0.3,0,19689.406216464,19823.883292249,0,158.30142303595,158.82820762061,0,1,1,0,0,0,0
0.3,0.4,0,19823.883292249,19958.360368035,0,158.82820762061,159.35499220528,0,1,1,0,0,0,0
0.4,0.5,0,19958.360368035,20092.83744382,0,159.35499220528,159.88177678994,0,1,1,0,0,0,0
0.5,0.6,0,20092.83744382,20227.314519605,1,159.88177678994,160.40856137461,1,1,1,0,0,0,0
0.6,0.7,0,20227.314519605,20361.79159539,0,160.40856137461,160.93534595927,0,1,1,0,0,0,0
0.7,0.8,0,20361.79159539,20496.268671176,0,160.93534595927,161.46213054394,0,1,1,0,0,0,0
0.8,0.9,0,20496.268671176,20630.745746961,0,161.46213054394,161.9889151286,0,1,1,0,0,0,0
0.9,1,1,20630.745746961,20765.222822746,0,161.9889151286,162.51569971327,0,1,1,0,0,0,0
1,1.1,0,20765.222822746,20899.699898531,0,162.51569971327,163.04248429793,0,1,1,0,0,0,0
1.1,1.2,0,20899.699898531,21034.176974316,0,163.04248429793,163.5692688826,0,1,1,0,0,0,0
1.2,1.3,0,21034.176974316,21168.654050102,0,163.5692688826,164.09605346726,0,1,1,0,0,0,0
1.3,1.4,0,21168.654050102,21303.131125887,0,164.09605346726,164.62283805193,0,1,1,0,0,0,0
1.4,1.5,0,21303.131125887,21437.608201672,0,164.62283805193,165.14962263659,0,1,1,0,0,0,0
1.5,1.6,0,21437.608201672,21572.085277457,0,165.14962263659,165.67640722126,0,1,1,0,0,0,0
1.6,1.7,0,21572.085277457,21706.562353242,0,165.67640722126,166.20319180593,0,1,1,0,0,0,0
1.7,1.8,0,21706.562353242,21841.039429028,0,166.20319180593,166.72997639059,0,1,1,0,0,0,0
1.8,1.9,0,21841.039429028,21975.516504813,0,166.72997639059,167.25676097526,0,1,1,0,0,0,0
1.9,2,1,21975.516504813,22109.993580598,1,167.25676097526,167.78354555992,1,1,1,0,0,0,0
