var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.1,1,19396.898874864,19532.524476101,1,157.15246957241,157.68391282796,1,1,1,3,0,0,3
0.1,0.2,0,19532.524476101,19668.150077339,0,157.68391282796,158.21535608352,0,1,1,0,0,0,0
0.2,0.3,0,19668.150077339,19803.775678576,0,158.21535608352,158.74679933907,0,1,1,0,0,0,0
0.3,0.4,0,19803.775678576,19939.401279813,0,158.74679933907,159.27824259463,0,1,1,0,0,0,0
0.4,0.5,0,19939.401279813,20075.02688105,0,159.27824259463,159.80968585018,0,1,1,0,0,0,0
0.5,0.6,0,20075.02688105,20210.652482287,1,159.80968585018,160.34112910574,1,1,1,0,0,0,0
0.6,0.7,0,20210.652482287,20346.278083524,0,160.34112910574,160.87257236129,0,1,1,0,0,0,0
0.7,0.8,0,20346.278083524,20481.903684762,0,160.87257236129,161.40401561685,0,1,1,0,0,0,0
0.8,0.9,0,20481.903684762,20617.529285999,0,161.40401561685,161.9354588724,0,1,1,0,0,0,0
0.9,1,1,20617.529285999,20753.154887236,0,161.9354588724,162.46690212796,0,1,1,0,0,0,0
1,1.1,0,20753.154887236,20888.780488473,0,162.46690212796,162.99834538351,0,1,1,0,0,0,0
1.1,1.2,0,20888.780488473,21024.40608971,0,162.99834538351,163.52978863907,0,1,1,0,0,0,0
1.2,1.3,0,21024.40608971,21160.031690947,0,163.52978863907,164.06123189462,0,1,1,0,0,0,0
1.3,1.4,0,21160.031690947,21295.657292184,0,164.06123189462,164.59267515018,0,1,1,0,0,0,0
1.4,1.5,0,21295.657292184,21431.282893422,0,164.59267515018,165.12411840573,0,1,1,0,0,0,0
1.5,1.6,0,21431.282893422,21566.908494659,0,165.12411840573,165.65556166129,0,1,1,0,0,0,0
1.6,1.7,0,21566.908494659,21702.534095896,0,165.65556166129,166.18700491684,0,1,1,0,0,0,0
1.7,1.8,0,21702.534095896,21838.159697133,0,166.18700491684,166.7184481724,0,1,1,0,0,0,0
1.8,1.9,0,21838.159697133,21973.78529837,0,166.7184481724,167.24989142795,0,1,1,0,0,0,0
1.9,2,1,21973.78529837,22109.410899607,1,167.24989142795,167.78133468351,1,1,1,0,0,0,0
