var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.1,1,19975.745301119,20086.195453994,1,159.48012055721,159.90946191301,1,1,1,3,0,0,3
0.1,0.2,0,20086.195453994,20196.645606869,0,159.90946191301,160.33880326881,0,1,1,0,0,0,0
0.2,0.3,0,20196.645606869,20307.095759744,1,160.33880326881,160.76814462461,1,1,1,0,0,0,0
0.3,0.4,0,20307.095759744,20417.54591262,0,160.76814462461,161.19748598041,0,1,1,0,0,0,0
0.4,0.5,0,20417.54591262,20527.996065495,0,161.19748598041,161.62682733622,0,1,1,0,0,0,0
0.5,0.6,0,20527.996065495,20638.44621837,0,161.62682733622,162.05616869202,0,1,1,0,0,0,0
0.6,0.7,0,20638.44621837,20748.896371245,0,162.05616869202,162.48551004782,0,1,1,0,0,0,0
0.7,0.8,0,20748.896371245,20859.34652412,0,162.48551004782,162.91485140362,0,1,1,0,0,0,0
0.8,0.9,0,20859.34652412,20969.796676995,0,162.91485140362,163.34419275942,0,1,1,0,0,0,0
0.9,1,1,20969.796676995,21080.246829871,0,163.34419275942,163.77353411522,0,1,1,0,0,0,0
1,1.1,0,21080.246829871,21190.696982746,0,163.77353411522,164.20287547102,0,1,1,0,0,0,0
1.1,1.2,0,21190.696982746,21301.147135621,0,164.20287547102,164.63221682682,0,1,1,0,0,0,0
1.2,1.3,0,21301.147135621,21411.597288496,0,164.63221682682,165.06155818262,0,1,1,0,0,0,0
1.3,1.4,0,21411.597288496,21522.047441371,0,165.06155818262,165.49089953842,0,1,1,0,0,0,0
1.4,1.5,0,21522.047441371,21632.497594247,0,165.49089953842,165.92024089423,0,1,1,0,0,0,0
1.5,1.6,0,21632.497594247,21742.947747122,0,165.92024089423,166.34958225003,0,1,1,0,0,0,0
1.6,1.7,0,21742.947747122,21853.397899997,0,166.34958225003,166.77892360583,0,1,1,0,0,0,0
1.7,1.8,0,21853.397899997,21963.848052872,0,166.77892360583,167.20826496163,0,1,1,0,0,0,0
1.8,1.9,0,21963.848052872,22074.298205747,0,167.20826496163,167.63760631743,0,1,1,0,0,0,0
1.9,2,1,22074.298205747,22184.748358622,1,167.63760631743,168.06694767323,1,1,1,0,0,0,0
