var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.1,1,19490.66524815,19621.892148982,1,157.53185629307,158.04542905136,1,1,1,3,0,0,3
0.1,0.2,0,19621.892148982,19753.119049814,0,158.04542905136,158.55900180966,0,1,1,0,0,0,0
0.2,0.3,0,19753.119049814,19884.345950646,0,158.55900180966,159.07257456795,0,1,1,0,0,0,0
0.3,0.4,0,19884.345950646,20015.572851479,0,159.07257456795,159.58614732625,0,1,1,0,0,0,0
0.4,0.5,0,20015.572851479,20146.799752311,1,159.58614732625,160.09972008454,1,1,1,0,0,0,0
0.5,0.6,0,20146.799752311,20278.026653143,0,160.09972008454,160.61329284284,0,1,1,0,0,0,0
0.6,0.7,0,20278.026653143,20409.253553976,0,160.61329284284,161.12686560113,0,1,1,0,0,0,0
0.7,0.8,0,20409.253553976,20540.480454808,0,161.12686560113,161.64043835943,0,1,1,0,0,0,0
0.8,0.9,0,20540.480454808,20671.70735564,0,161.64043835943,162.15401111772,0,1,1,0,0,0,0
0.9,1,1,20671.70735564,20802.934256473,0,162.15401111772,162.66758387602,0,1,1,0,0,0,0
1,1.1,0,20802.934256473,20934.161157305,0,162.66758387602,163.18115663431,0,1,1,0,0,0,0
1.1,1.2,0,20934.161157305,21065.388058137,0,163.18115663431,163.69472939261,0,1,1,0,0,0,0
1.2,1.3,0,21065.388058137,21196.61495897,0,163.69472939261,164.2083021509,0,1,1,0,0,0,0
1.3,1.4,0,21196.61495897,21327.841859802,0,164.2083021509,164.7218749092,0,1,1,0,0,0,0
1.4,1.5,0,21327.841859802,21459.068760634,0,164.7218749092,165.23544766749,0,1,1,0,0,0,0
1.5,1.6,0,21459.068760634,21590.295661467,0,165.23544766749,165.74902042579,0,1,1,0,0,0,0
1.6,1.7,0,21590.295661467,21721.522562299,0,165.74902042579,166.26259318408,0,1,1,0,0,0,0
1.7,1.8,0,21721.522562299,21852.749463131,0,166.26259318408,166.77616594237,0,1,1,0,0,0,0
1.8,1.9,0,21852.749463131,21983.976363964,0,166.77616594237,167.28973870067,0,1,1,0,0,0,0
1.9,2,1,21983.976363964,22115.203264796,1,167.28973870067,167.80331145896,1,1,1,0,0,0,0
