var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.1,1,19536.853246167,19665.832284961,1,157.71840137634,158.22288034234,1,1,1,3,0,0,3
0.1,0.2,0,19665.832284961,19794.811323755,0,158.22288034234,158.72735930834,0,1,1,0,0,0,0
0.2,0.3,0,19794.811323755,19923.79036255,0,158.72735930834,159.23183827435,0,1,1,0,0,0,0
0.3,0.4,0,19923.79036255,20052.769401344,0,159.23183827435,159.73631724035,0,1,1,0,0,0,0
0.4,0.5,0,20052.769401344,20181.748440138,1,159.73631724035,160.24079620635,1,1,1,0,0,0,0
0.5,0.6,0,20181.748440138,20310.727478932,0,160.24079620635,160.74527517235,0,1,1,0,0,0,0
0.6,0.7,0,20310.727478932,20439.706517726,0,160.74527517235,161.24975413836,0,1,1,0,0,0,0
0.7,0.8,0,20439.706517726,20568.68555652,0,161.24975413836,161.75423310436,0,1,1,0,0,0,0
0.8,0.9,0,20568.68555652,20697.664595314,0,161.75423310436,162.25871207036,0,1,1,0,0,0,0
0.9,1,1,20697.664595314,20826.643634108,0,162.25871207036,162.76319103636,0,1,1,0,0,0,0
1,1.1,0,20826.643634108,20955.622672902,0,162.76319103636,163.26767000236,0,1,1,0,0,0,0
1.1,1.2,0,20955.622672902,21084.601711696,0,163.26767000236,163.77214896837,0,1,1,0,0,0,0
1.2,1.3,0,21084.601711696,21213.58075049,0,163.77214896837,164.27662793437,0,1,1,0,0,0,0
1.3,1.4,0,21213.58075049,21342.559789284,0,164.27662793437,164.78110690037,0,1,1,0,0,0,0
1.4,1.5,0,21342.559789284,21471.538828078,0,164.78110690037,165.28558586637,0,1,1,0,0,0,0
1.5,1.6,0,21471.538828078,21600.517866873,0,165.28558586637,165.79006483238,0,1,1,0,0,0,0
1.6,1.7,0,21600.517866873,21729.496905667,0,165.79006483238,166.29454379838,0,1,1,0,0,0,0
1.7,1.8,0,21729.496905667,21858.475944461,0,166.29454379838,166.79902276438,0,1,1,0,0,0,0
1.8,1.9,0,21858.475944461,21987.454983255,0,166.79902276438,167.30350173038,0,1,1,0,0,0,0
1.9,2,1,21987.454983255,22116.434022049,1,167.30350173038,167.80798069639,1,1,1,0,0,0,0
