var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.1,1,19416.693995082,19551.299849851,1,157.23263854099,157.75995955329,1,1,1,3,0,0,3
0.1,0.2,0,19551.299849851,19685.90570462,0,157.75995955329,158.28728056559,0,1,1,0,0,0,0
0.2,0.3,0,19685.90570462,19820.511559388,0,158.28728056559,158.81460157789,0,1,1,0,0,0,0
0.3,0.4,0,19820.511559388,19955.117414157,0,158.81460157789,159.34192259019,0,1,1,0,0,0,0
0.4,0.5,0,19955.117414157,20089.723268925,0,159.34192259019,159.86924360249,0,1,1,0,0,0,0
0.5,0.6,0,20089.723268925,20224.329123694,1,159.86924360249,160.39656461479,1,1,1,0,0,0,0
0.6,0.7,0,20224.329123694,20358.934978462,0,160.39656461479,160.92388562708,0,1,1,0,0,0,0
0.7,0.8,0,20358.934978462,20493.540833231,0,160.92388562708,161.45120663938,0,1,1,0,0,0,0
0.8,0.9,0,20493.540833231,20628.146688,0,161.45120663938,161.97852765168,0,1,1,0,0,0,0
0.9,1,1,20628.146688,20762.752542768,0,161.97852765168,162.50584866398,0,1,1,0,0,0,0
1,1.1,0,20762.752542768,20897.358397537,0,162.50584866398,163.03316967628,0,1,1,0,0,0,0
1.1,1.2,0,20897.358397537,21031.964252305,0,163.03316967628,163.56049068858,0,1,1,0,0,0,0
1.2,1.3,0,21031.964252305,21166.570107074,0,163.56049068858,164.08781170088,0,1,1,0,0,0,0
1.3,1.4,0,21166.570107074,21301.175961842,0,164.08781170088,164.61513271318,0,1,1,0,0,0,0
1.4,1.5,0,21301.175961842,21435.781816611,0,164.61513271318,165.14245372548,0,1,1,0,0,0,0
1.5,1.6,0,21435.781816611,21570.387671379,0,165.14245372548,165.66977473778,0,1,1,0,0,0,0
1.6,1.7,0,21570.387671379,21704.993526148,0,165.66977473778,166.19709575008,0,1,1,0,0,0,0
1.7,1.8,0,21704.993526148,21839.599380917,0,166.19709575008,166.72441676238,0,1,1,0,0,0,0
1.8,1.9,0,21839.599380917,21974.205235685,0,166.72441676238,167.25173777468,0,1,1,0,0,0,0
1.9,2,1,21974.205235685,22108.811090454,1,167.25173777468,167.77905878698,1,1,1,0,0,0,0
