var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.1,1,19394.281908405,19530.092392412,1,157.14186796498,157.67404632357,1,1,1,3,0,0,3
0.1,0.2,0,19530.092392412,19665.902876419,0,157.67404632357,158.20622468217,0,1,1,0,0,0,0
0.2,0.3,0,19665.902876419,19801.713360427,0,158.20622468217,158.73840304077,0,1,1,0,0,0,0
0.3,0.4,0,19801.713360427,19937.523844434,0,158.73840304077,159.27058139936,0,1,1,0,0,0,0
0.4,0.5,0,19937.523844434,20073.334328441,0,159.27058139936,159.80275975796,0,1,1,0,0,0,0
0.5,0.6,0,20073.334328441,20209.144812449,1,159.80275975796,160.33493811655,1,1,1,0,0,0,0
0.6,0.7,0,20209.144812449,20344.955296456,0,160.33493811655,160.86711647515,0,1,1,0,0,0,0
0.7,0.8,0,20344.955296456,20480.765780463,0,160.86711647515,161.39929483375,0,1,1,0,0,0,0
0.8,0.9,0,20480.765780463,20616.576264471,0,161.39929483375,161.93147319234,0,1,1,0,0,0,0
0.9,1,1,20616.576264471,20752.386748478,0,161.93147319234,162.46365155094,0,1,1,0,0,0,0
1,1.1,0,20752.386748478,20888.197232485,0,162.46365155094,162.99582990953,0,1,1,0,0,0,0
1.1,1.2,0,20888.197232485,21024.007716493,0,162.99582990953,163.52800826813,0,1,1,0,0,0,0
1.2,1.3,0,21024.007716493,21159.8182005,0,163.52800826813,164.06018662672,0,1,1,0,0,0,0
1.3,1.4,0,21159.8182005,21295.628684507,0,164.06018662672,164.59236498532,0,1,1,0,0,0,0
1.4,1.5,0,21295.628684507,21431.439168515,0,164.59236498532,165.12454334392,0,1,1,0,0,0,0
1.5,1.6,0,21431.439168515,21567.249652522,0,165.12454334392,165.65672170251,0,1,1,0,0,0,0
1.6,1.7,0,21567.249652522,21703.060136529,0,165.65672170251,166.18890006111,0,1,1,0,0,0,0
1.7,1.8,0,21703.060136529,21838.870620537,0,166.18890006111,166.7210784197,0,1,1,0,0,0,0
1.8,1.9,0,21838.870620537,21974.681104544,0,166.7210784197,167.2532567783,0,1,1,0,0,0,0
1.9,2,1,21974.681104544,22110.491588551,1,167.2532567783,167.7854351369,1,1,1,0,0,0,0
