var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,384351.64561948,384922.78693694,1,699.55108054148,700.06703678414,1,0,0.05,8,0,0,16
0.75,1.5,1,384922.78693694,385493.92825439,0,700.06703678414,700.5829930268,0,0.05,0.1,0,0,0,0
1.5,2.25,1,385493.92825439,386065.06957185,2,700.5829930268,701.09894926946,2,0.1,0.15,0,0,0,0
2.25,3,1,386065.06957185,386636.2108893,1,701.09894926946,701.61490551212,1,0.15,0.2,0,0,0,0
3,3.75,0,386636.2108893,387207.35220676,1,701.61490551212,702.13086175478,1,0.2,0.25,0,0,0,0
3.75,4.5,1,387207.35220676,387778.49352421,0,702.13086175478,702.64681799744,0,0.25,0.3,0,0,0,0
4.5,5.25,1,387778.49352421,388349.63484167,1,702.64681799744,703.1627742401,1,0.3,0.35,0,0,0,0
5.25,6,1,388349.63484167,388920.77615913,0,703.1627742401,703.67873048276,0,0.35,0.4,0,0,0,0
6,6.75,0,388920.77615913,389491.91747658,3,703.67873048276,704.19468672542,1,0.4,0.45,0,0,0,0
6.75,7.5,1,389491.91747658,390063.05879404,0,704.19468672542,704.71064296808,2,0.45,0.5,0,0,0,0
7.5,8.25,1,390063.05879404,390634.20011149,1,704.71064296808,705.22659921074,1,0.5,0.55,0,0,0,0
8.25,9,1,390634.20011149,391205.34142895,1,705.22659921074,705.7425554534,1,0.55,0.6,0,0,0,0
9,9.75,0,391205.34142895,391776.4827464,0,705.7425554534,706.25851169606,0,0.6,0.65,0,0,0,0
9.75,10.5,1,391776.4827464,392347.62406386,2,706.25851169606,706.77446793872,2,0.65,0.7,0,0,0,0
10.5,11.25,1,392347.62406386,392918.76538132,1,706.77446793872,707.29042418138,1,0.7,0.75,0,0,0,0
11.25,12,1,392918.76538132,393489.90669877,1,707.29042418138,707.80638042404,1,0.75,0.8,0,0,0,0
12,12.75,0,393489.90669877,394061.04801623,0,707.80638042404,708.32233666671,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394061.04801623,394632.18933368,0,708.32233666671,708.83829290937,0,0.85,0.9,0,0,0,0
13.5,14.25,1,394632.18933368,395203.33065114,0,708.83829290937,709.35424915203,0,0.9,0.95,0,0,0,0
14.25,15,1,395203.33065114,395774.47196859,1,709.35424915203,709.87020539469,1,0.95,1,8,0,0,0
