var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,385052.61924862,385608.37922396,1,700.18870430134,700.6904128721,1,0,0.05,8,0,0,16
0.75,1.5,1,385608.37922396,386164.13919931,0,700.6904128721,701.19212144285,0,0.05,0.1,0,0,0,0
1.5,2.25,1,386164.13919931,386719.89917465,3,701.19212144285,701.69383001361,3,0.1,0.15,0,0,0,0
2.25,3,1,386719.89917465,387275.65914999,0,701.69383001361,702.19553858437,0,0.15,0.2,0,0,0,0
3,3.75,0,387275.65914999,387831.41912534,1,702.19553858437,702.69724715512,1,0.2,0.25,0,0,0,0
3.75,4.5,1,387831.41912534,388387.17910068,0,702.69724715512,703.19895572588,0,0.25,0.3,0,0,0,0
4.5,5.25,1,388387.17910068,388942.93907602,1,703.19895572588,703.70066429663,1,0.3,0.35,0,0,0,0
5.25,6,1,388942.93907602,389498.69905137,0,703.70066429663,704.20237286739,0,0.35,0.4,0,0,0,0
6,6.75,0,389498.69905137,390054.45902671,2,704.20237286739,704.70408143814,1,0.4,0.45,0,0,0,0
6.75,7.5,1,390054.45902671,390610.21900205,1,704.70408143814,705.2057900089,2,0.45,0.5,0,0,0,0
7.5,8.25,1,390610.21900205,391165.97897739,0,705.2057900089,705.70749857966,0,0.5,0.55,0,0,0,0
8.25,9,1,391165.97897739,391721.73895274,2,705.70749857966,706.20920715041,2,0.55,0.6,0,0,0,0
9,9.75,0,391721.73895274,392277.49892808,0,706.20920715041,706.71091572117,0,0.6,0.65,0,0,0,0
9.75,10.5,1,392277.49892808,392833.25890342,3,706.71091572117,707.21262429192,3,0.65,0.7,0,0,0,0
10.5,11.25,1,392833.25890342,393389.01887877,0,707.21262429192,707.71433286268,0,0.7,0.75,0,0,0,0
11.25,12,1,393389.01887877,393944.77885411,1,707.71433286268,708.21604143343,1,0.75,0.8,0,0,0,0
12,12.75,0,393944.77885411,394500.53882945,0,708.21604143343,708.71775000419,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394500.53882945,395056.2988048,0,708.71775000419,709.21945857495,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395056.2988048,395612.05878014,0,709.21945857495,709.7211671457,0,0.9,0.95,0,0,0,0
14.25,15,1,395612.05878014,396167.81875548,1,709.7211671457,710.22287571646,1,0.95,1,8,0,0,0
