var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,385638.17552274,386170.90889852,2,700.72089667361,701.20159856074,2,0,0.05,8,0,0,16
0.75,1.5,1,386170.90889852,386703.6422743,2,701.20159856074,701.68230044787,2,0.05,0.1,0,0,0,0
1.5,2.25,1,386703.6422743,387236.37565008,0,701.68230044787,702.16300233499,0,0.1,0.15,0,0,0,0
2.25,3,1,387236.37565008,387769.10902587,1,702.16300233499,702.64370422212,1,0.15,0.2,0,0,0,0
3,3.75,0,387769.10902587,388301.84240165,0,702.64370422212,703.12440610924,0,0.2,0.25,0,0,0,0
3.75,4.5,1,388301.84240165,388834.57577743,0,703.12440610924,703.60510799637,0,0.25,0.3,0,0,0,0
4.5,5.25,1,388834.57577743,389367.30915321,1,703.60510799637,704.0858098835,1,0.3,0.35,0,0,0,0
5.25,6,1,389367.30915321,389900.04252899,0,704.0858098835,704.56651177062,0,0.35,0.4,0,0,0,0
6,6.75,0,389900.04252899,390432.77590477,3,704.56651177062,705.04721365775,3,0.4,0.45,0,0,0,0
6.75,7.5,1,390432.77590477,390965.50928056,0,705.04721365775,705.52791554488,0,0.45,0.5,0,0,0,0
7.5,8.25,1,390965.50928056,391498.24265634,1,705.52791554488,706.008617432,1,0.5,0.55,0,0,0,0
8.25,9,1,391498.24265634,392030.97603212,1,706.008617432,706.48931931913,1,0.55,0.6,0,0,0,0
9,9.75,0,392030.97603212,392563.7094079,3,706.48931931913,706.97002120626,3,0.6,0.65,0,0,0,0
9.75,10.5,1,392563.7094079,393096.44278368,0,706.97002120626,707.45072309338,0,0.65,0.7,0,0,0,0
10.5,11.25,1,393096.44278368,393629.17615946,0,707.45072309338,707.93142498051,0,0.7,0.75,0,0,0,0
11.25,12,1,393629.17615946,394161.90953525,1,707.93142498051,708.41212686763,1,0.75,0.8,0,0,0,0
12,12.75,0,394161.90953525,394694.64291103,0,708.41212686763,708.89282875476,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394694.64291103,395227.37628681,0,708.89282875476,709.37353064189,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395227.37628681,395760.10966259,0,709.37353064189,709.85423252901,0,0.9,0.95,0,0,0,0
14.25,15,1,395760.10966259,396292.84303837,1,709.85423252901,710.33493441614,1,0.95,1,8,0,0,0
