var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,385146.64082205,385718.37391771,1,700.27418459954,700.79014597544,1,0,0.05,8,0,0,16
0.75,1.5,1,385718.37391771,386290.10701337,1,700.79014597544,701.30610735135,1,0.05,0.1,0,0,0,0
1.5,2.25,1,386290.10701337,386861.84010903,1,701.30610735135,701.82206872726,1,0.1,0.15,0,0,0,0
2.25,3,1,386861.84010903,387433.57320469,1,701.82206872726,702.33803010317,1,0.15,0.2,0,0,0,0
3,3.75,0,387433.57320469,388005.30630035,1,702.33803010317,702.85399147908,1,0.2,0.25,0,0,0,0
3.75,4.5,1,388005.30630035,388577.03939601,0,702.85399147908,703.36995285499,0,0.25,0.3,0,0,0,0
4.5,5.25,1,388577.03939601,389148.77249167,1,703.36995285499,703.8859142309,1,0.3,0.35,0,0,0,0
5.25,6,1,389148.77249167,389720.50558733,0,703.8859142309,704.40187560681,0,0.35,0.4,0,0,0,0
6,6.75,0,389720.50558733,390292.23868299,0,704.40187560681,704.91783698272,0,0.4,0.45,0,0,0,0
6.75,7.5,1,390292.23868299,390863.97177865,3,704.91783698272,705.43379835863,3,0.45,0.5,0,0,0,0
7.5,8.25,1,390863.97177865,391435.70487431,1,705.43379835863,705.94975973454,1,0.5,0.55,0,0,0,0
8.25,9,1,391435.70487431,392007.43796997,1,705.94975973454,706.46572111045,1,0.55,0.6,0,0,0,0
9,9.75,0,392007.43796997,392579.17106563,0,706.46572111045,706.98168248636,0,0.6,0.65,0,0,0,0
9.75,10.5,1,392579.17106563,393150.90416129,2,706.98168248636,707.49764386227,2,0.65,0.7,0,0,0,0
10.5,11.25,1,393150.90416129,393722.63725695,1,707.49764386227,708.01360523818,1,0.7,0.75,0,0,0,0
11.25,12,1,393722.63725695,394294.37035261,1,708.01360523818,708.52956661409,1,0.75,0.8,0,0,0,0
12,12.75,0,394294.37035261,394866.10344827,0,708.52956661409,709.04552798999,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394866.10344827,395437.83654393,0,709.04552798999,709.5614893659,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395437.83654393,396009.56963959,0,709.5614893659,710.07745074181,0,0.9,0.95,0,0,0,0
14.25,15,1,396009.56963959,396581.30273525,1,710.07745074181,710.59341211772,1,0.95,1,8,0,0,0
