var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,382824.52487194,383489.31622335,1,698.15995571316,698.76097426539,1,0,0.05,8,0,0,16
0.75,1.5,1,383489.31622335,384154.10757475,0,698.76097426539,699.36199281761,0,0.05,0.1,0,0,0,0
1.5,2.25,1,384154.10757475,384818.89892616,0,699.36199281761,699.96301136983,0,0.1,0.15,0,0,0,0
2.25,3,1,384818.89892616,385483.69027757,0,699.96301136983,700.56402992206,0,0.15,0.2,0,0,0,0
3,3.75,0,385483.69027757,386148.48162897,1,700.56402992206,701.16504847428,1,0.2,0.25,0,0,0,0
3.75,4.5,1,386148.48162897,386813.27298038,1,701.16504847428,701.7660670265,1,0.25,0.3,0,0,0,0
4.5,5.25,1,386813.27298038,387478.06433178,1,701.7660670265,702.36708557873,0,0.3,0.35,0,0,0,0
5.25,6,1,387478.06433178,388142.85568319,0,702.36708557873,702.96810413095,1,0.35,0.4,0,0,0,0
6,6.75,0,388142.85568319,388807.6470346,2,702.96810413095,703.56912268317,2,0.4,0.45,0,0,0,0
6.75,7.5,1,388807.6470346,389472.438386,1,703.56912268317,704.1701412354,1,0.45,0.5,0,0,0,0
7.5,8.25,1,389472.438386,390137.22973741,3,704.1701412354,704.77115978762,3,0.5,0.55,0,0,0,0
8.25,9,1,390137.22973741,390802.02108882,0,704.77115978762,705.37217833984,0,0.55,0.6,0,0,0,0
9,9.75,0,390802.02108882,391466.81244022,1,705.37217833984,705.97319689207,1,0.6,0.65,0,0,0,0
9.75,10.5,1,391466.81244022,392131.60379163,0,705.97319689207,706.57421544429,0,0.65,0.7,0,0,0,0
10.5,11.25,1,392131.60379163,392796.39514303,2,706.57421544429,707.17523399651,2,0.7,0.75,0,0,0,0
11.25,12,1,392796.39514303,393461.18649444,0,707.17523399651,707.77625254874,0,0.75,0.8,0,0,0,0
12,12.75,0,393461.18649444,394125.97784585,1,707.77625254874,708.37727110096,1,0.8,0.85,0,0,0,0
12.75,13.5,1,394125.97784585,394790.76919725,1,708.37727110096,708.97828965318,1,0.85,0.9,0,0,0,0
13.5,14.25,1,394790.76919725,395455.56054866,0,708.97828965318,709.57930820541,0,0.9,0.95,0,0,0,0
14.25,15,1,395455.56054866,396120.35190007,1,709.57930820541,710.18032675763,1,0.95,1,8,0,0,0
