var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,385112.45659226,385659.4039257,1,700.24310700168,700.73687750841,1,0,0.05,8,0,0,16
0.75,1.5,1,385659.4039257,386206.35125915,2,700.73687750841,701.23064801515,2,0.05,0.1,0,0,0,0
1.5,2.25,1,386206.35125915,386753.29859259,1,701.23064801515,701.72441852188,1,0.1,0.15,0,0,0,0
2.25,3,1,386753.29859259,387300.24592604,0,701.72441852188,702.21818902862,0,0.15,0.2,0,0,0,0
3,3.75,0,387300.24592604,387847.19325948,1,702.21818902862,702.71195953535,1,0.2,0.25,0,0,0,0
3.75,4.5,1,387847.19325948,388394.14059293,0,702.71195953535,703.20573004209,0,0.25,0.3,0,0,0,0
4.5,5.25,1,388394.14059293,388941.08792637,1,703.20573004209,703.69950054882,1,0.3,0.35,0,0,0,0
5.25,6,1,388941.08792637,389488.03525982,0,703.69950054882,704.19327105556,0,0.35,0.4,0,0,0,0
6,6.75,0,389488.03525982,390034.98259326,3,704.19327105556,704.68704156229,3,0.4,0.45,0,0,0,0
6.75,7.5,1,390034.98259326,390581.92992671,0,704.68704156229,705.18081206902,0,0.45,0.5,0,0,0,0
7.5,8.25,1,390581.92992671,391128.87726015,1,705.18081206902,705.67458257576,1,0.5,0.55,0,0,0,0
8.25,9,1,391128.87726015,391675.8245936,1,705.67458257576,706.16835308249,1,0.55,0.6,0,0,0,0
9,9.75,0,391675.8245936,392222.77192704,1,706.16835308249,706.66212358923,1,0.6,0.65,0,0,0,0
9.75,10.5,1,392222.77192704,392769.71926049,2,706.66212358923,707.15589409596,2,0.65,0.7,0,0,0,0
10.5,11.25,1,392769.71926049,393316.66659393,0,707.15589409596,707.6496646027,0,0.7,0.75,0,0,0,0
11.25,12,1,393316.66659393,393863.61392738,1,707.6496646027,708.14343510943,1,0.75,0.8,0,0,0,0
12,12.75,0,393863.61392738,394410.56126082,0,708.14343510943,708.63720561617,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394410.56126082,394957.50859427,0,708.63720561617,709.1309761229,0,0.85,0.9,0,0,0,0
13.5,14.25,1,394957.50859427,395504.45592771,0,709.1309761229,709.62474662964,0,0.9,0.95,0,0,0,0
14.25,15,1,395504.45592771,396051.40326116,1,709.62474662964,710.11851713637,1,0.95,1,8,0,0,0
