var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
0,396362.24338115,710.39713000042,1,0
1,392610.9477692,707.02742831923,1,0
2,392501.79957421,706.92914255787,1,0
3,388802.8305279,703.59017825229,1,0
4,393799.32641865,708.09665659872,0,0
5,390128.50777063,704.78865174043,0,0
6,390020.27444795,704.69088022734,0,0
7,386349.75831173,701.3670867537,1,0
8,391218.12950235,705.77219632097,1,0
9,390170.58325925,704.82665656036,0,0
10,392620.16634255,707.035728834,0,0
11,386259.89351746,701.28551316253,1,0
12,391354.69483735,705.89537006888,0,0
13,385029.8980511,700.16804561762,0,0
14,387721.99538156,702.61154052821,0,0
15,386860.9775539,701.83095894705,1,0
