var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,385080.87624312,385635.22668794,1,700.21439542044,700.71482241046,1,0,0.05,8,0,0,16
0.75,1.5,1,385635.22668794,386189.57713276,0,700.71482241046,701.21524940048,0,0.05,0.1,0,0,0,0
1.5,2.25,1,386189.57713276,386743.92757758,3,701.21524940048,701.7156763905,3,0.1,0.15,0,0,0,0
2.25,3,1,386743.92757758,387298.2780224,0,701.7156763905,702.21610338053,0,0.15,0.2,0,0,0,0
3,3.75,0,387298.2780224,387852.62846722,1,702.21610338053,702.71653037055,1,0.2,0.25,0,0,0,0
3.75,4.5,1,387852.62846722,388406.97891204,0,702.71653037055,703.21695736057,0,0.25,0.3,0,0,0,0
4.5,5.25,1,388406.97891204,388961.32935686,1,703.21695736057,703.71738435059,1,0.3,0.35,0,0,0,0
5.25,6,1,388961.32935686,389515.67980168,0,703.71738435059,704.21781134061,0,0.35,0.4,0,0,0,0
6,6.75,0,389515.67980168,390070.0302465,2,704.21781134061,704.71823833063,2,0.4,0.45,0,0,0,0
6.75,7.5,1,390070.0302465,390624.38069132,1,704.71823833063,705.21866532065,1,0.45,0.5,0,0,0,0
7.5,8.25,1,390624.38069132,391178.73113614,0,705.21866532065,705.71909231067,0,0.5,0.55,0,0,0,0
8.25,9,1,391178.73113614,391733.08158096,2,705.71909231067,706.21951930069,2,0.55,0.6,0,0,0,0
9,9.75,0,391733.08158096,392287.43202578,0,706.21951930069,706.71994629072,0,0.6,0.65,0,0,0,0
9.75,10.5,1,392287.43202578,392841.7824706,3,706.71994629072,707.22037328074,3,0.65,0.7,0,0,0,0
10.5,11.25,1,392841.7824706,393396.13291542,0,707.22037328074,707.72080027076,0,0.7,0.75,0,0,0,0
11.25,12,1,393396.13291542,393950.48336024,1,707.72080027076,708.22122726078,1,0.75,0.8,0,0,0,0
12,12.75,0,393950.48336024,394504.83380506,0,708.22122726078,708.7216542508,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394504.83380506,395059.18424988,0,708.7216542508,709.22208124082,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395059.18424988,395613.5346947,0,709.22208124082,709.72250823084,0,0.9,0.95,0,0,0,0
14.25,15,1,395613.5346947,396167.88513952,1,709.72250823084,710.22293522086,1,0.95,1,8,0,0,0
