var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,384105.5029214,384705.4621396,1,699.32704485807,699.86900684249,1,0,0.05,8,0,0,16
0.75,1.5,1,384705.4621396,385305.4213578,0,699.86900684249,700.41096882692,0,0.05,0.1,0,0,0,0
1.5,2.25,1,385305.4213578,385905.380576,0,700.41096882692,700.95293081134,0,0.1,0.15,0,0,0,0
2.25,3,1,385905.380576,386505.33979419,2,700.95293081134,701.49489279577,2,0.15,0.2,0,0,0,0
3,3.75,0,386505.33979419,387105.29901239,0,701.49489279577,702.03685478019,0,0.2,0.25,0,0,0,0
3.75,4.5,1,387105.29901239,387705.25823059,2,702.03685478019,702.57881676462,2,0.25,0.3,0,0,0,0
4.5,5.25,1,387705.25823059,388305.21744879,0,702.57881676462,703.12077874904,0,0.3,0.35,0,0,0,0
5.25,6,1,388305.21744879,388905.17666699,1,703.12077874904,703.66274073347,1,0.35,0.4,0,0,0,0
6,6.75,0,388905.17666699,389505.13588518,0,703.66274073347,704.20470271789,0,0.4,0.45,0,0,0,0
6.75,7.5,1,389505.13588518,390105.09510338,3,704.20470271789,704.74666470232,3,0.45,0.5,0,0,0,0
7.5,8.25,1,390105.09510338,390705.05432158,1,704.74666470232,705.28862668674,1,0.5,0.55,0,0,0,0
8.25,9,1,390705.05432158,391305.01353978,1,705.28862668674,705.83058867117,1,0.55,0.6,0,0,0,0
9,9.75,0,391305.01353978,391904.97275798,0,705.83058867117,706.37255065559,0,0.6,0.65,0,0,0,0
9.75,10.5,1,391904.97275798,392504.93197617,2,706.37255065559,706.91451264002,2,0.65,0.7,0,0,0,0
10.5,11.25,1,392504.93197617,393104.89119437,0,706.91451264002,707.45647462444,0,0.7,0.75,0,0,0,0
11.25,12,1,393104.89119437,393704.85041257,2,707.45647462444,707.99843660887,2,0.75,0.8,0,0,0,0
12,12.75,0,393704.85041257,394304.80963077,0,707.99843660887,708.54039859329,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394304.80963077,394904.76884897,0,708.54039859329,709.08236057772,0,0.85,0.9,0,0,0,0
13.5,14.25,1,394904.76884897,395504.72806716,0,709.08236057772,709.62432256214,0,0.9,0.95,0,0,0,0
14.25,15,1,395504.72806716,396104.68728536,1,709.62432256214,710.16628454657,1,0.95,1,8,0,0,0
