var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,385083.15006845,385631.76887724,1,700.21646273016,700.71175026228,1,0,0.05,8,0,0,16
0.75,1.5,1,385631.76887724,386180.38768603,1,700.71175026228,701.2070377944,1,0.05,0.1,0,0,0,0
1.5,2.25,1,386180.38768603,386729.00649483,2,701.2070377944,701.70232532652,2,0.1,0.15,0,0,0,0
2.25,3,1,386729.00649483,387277.62530362,0,701.70232532652,702.19761285864,0,0.15,0.2,0,0,0,0
3,3.75,0,387277.62530362,387826.24411241,1,702.19761285864,702.69290039076,1,0.2,0.25,0,0,0,0
3.75,4.5,1,387826.24411241,388374.8629212,0,702.69290039076,703.18818792288,0,0.25,0.3,0,0,0,0
4.5,5.25,1,388374.8629212,388923.48172999,1,703.18818792288,703.68347545499,1,0.3,0.35,0,0,0,0
5.25,6,1,388923.48172999,389472.10053879,0,703.68347545499,704.17876298711,0,0.35,0.4,0,0,0,0
6,6.75,0,389472.10053879,390020.71934758,3,704.17876298711,704.67405051923,3,0.4,0.45,0,0,0,0
6.75,7.5,1,390020.71934758,390569.33815637,0,704.67405051923,705.16933805135,0,0.45,0.5,0,0,0,0
7.5,8.25,1,390569.33815637,391117.95696516,1,705.16933805135,705.66462558347,1,0.5,0.55,0,0,0,0
8.25,9,1,391117.95696516,391666.57577395,1,705.66462558347,706.15991311559,1,0.55,0.6,0,0,0,0
9,9.75,0,391666.57577395,392215.19458275,1,706.15991311559,706.65520064771,1,0.6,0.65,0,0,0,0
9.75,10.5,1,392215.19458275,392763.81339154,2,706.65520064771,707.15048817983,2,0.65,0.7,0,0,0,0
10.5,11.25,1,392763.81339154,393312.43220033,0,707.15048817983,707.64577571195,0,0.7,0.75,0,0,0,0
11.25,12,1,393312.43220033,393861.05100912,1,707.64577571195,708.14106324407,1,0.75,0.8,0,0,0,0
12,12.75,0,393861.05100912,394409.66981792,0,708.14106324407,708.63635077619,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394409.66981792,394958.28862671,0,708.63635077619,709.13163830831,0,0.85,0.9,0,0,0,0
13.5,14.25,1,394958.28862671,395506.9074355,0,709.13163830831,709.62692584043,0,0.9,0.95,0,0,0,0
14.25,15,1,395506.9074355,396055.52624429,1,709.62692584043,710.12221337255,1,0.95,1,8,0,0,0
