var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,385505.66226462,386048.48924812,2,700.60049522865,701.09032511013,2,0,0.05,8,0,0,16
0.75,1.5,1,386048.48924812,386591.31623163,2,701.09032511013,701.58015499162,2,0.05,0.1,0,0,0,0
1.5,2.25,1,386591.31623163,387134.14321513,0,701.58015499162,702.0699848731,0,0.1,0.15,0,0,0,0
2.25,3,1,387134.14321513,387676.97019864,1,702.0699848731,702.55981475459,1,0.15,0.2,0,0,0,0
3,3.75,0,387676.97019864,388219.79718214,0,702.55981475459,703.04964463607,0,0.2,0.25,0,0,0,0
3.75,4.5,1,388219.79718214,388762.62416565,1,703.04964463607,703.53947451756,1,0.25,0.3,0,0,0,0
4.5,5.25,1,388762.62416565,389305.45114915,0,703.53947451756,704.02930439904,0,0.3,0.35,0,0,0,0
5.25,6,1,389305.45114915,389848.27813266,0,704.02930439904,704.51913428053,0,0.35,0.4,0,0,0,0
6,6.75,0,389848.27813266,390391.10511617,3,704.51913428053,705.00896416201,3,0.4,0.45,0,0,0,0
6.75,7.5,1,390391.10511617,390933.93209967,0,705.00896416201,705.4987940435,0,0.45,0.5,0,0,0,0
7.5,8.25,1,390933.93209967,391476.75908318,1,705.4987940435,705.98862392499,1,0.5,0.55,0,0,0,0
8.25,9,1,391476.75908318,392019.58606668,1,705.98862392499,706.47845380647,1,0.55,0.6,0,0,0,0
9,9.75,0,392019.58606668,392562.41305019,1,706.47845380647,706.96828368796,1,0.6,0.65,0,0,0,0
9.75,10.5,1,392562.41305019,393105.24003369,2,706.96828368796,707.45811356944,2,0.65,0.7,0,0,0,0
10.5,11.25,1,393105.24003369,393648.0670172,0,707.45811356944,707.94794345093,0,0.7,0.75,0,0,0,0
11.25,12,1,393648.0670172,394190.8940007,1,707.94794345093,708.43777333241,1,0.75,0.8,0,0,0,0
12,12.75,0,394190.8940007,394733.72098421,0,708.43777333241,708.9276032139,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394733.72098421,395276.54796772,0,708.9276032139,709.41743309538,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395276.54796772,395819.37495122,0,709.41743309538,709.90726297687,0,0.9,0.95,0,0,0,0
14.25,15,1,395819.37495122,396362.20193473,1,709.90726297687,710.39709285835,1,0.95,1,8,0,0,0
