var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,384554.33240098,385143.62367427,1,699.73550939777,700.2676008215,1,0,0.05,8,0,0,16
0.75,1.5,1,385143.62367427,385732.91494756,0,700.2676008215,700.79969224523,0,0.05,0.1,0,0,0,0
1.5,2.25,1,385732.91494756,386322.20622085,1,700.79969224523,701.33178366895,1,0.1,0.15,0,0,0,0
2.25,3,1,386322.20622085,386911.49749414,1,701.33178366895,701.86387509268,1,0.15,0.2,0,0,0,0
3,3.75,0,386911.49749414,387500.78876743,1,701.86387509268,702.39596651641,1,0.2,0.25,0,0,0,0
3.75,4.5,1,387500.78876743,388090.08004072,1,702.39596651641,702.92805794014,1,0.25,0.3,0,0,0,0
4.5,5.25,1,388090.08004072,388679.37131402,0,702.92805794014,703.46014936387,0,0.3,0.35,0,0,0,0
5.25,6,1,388679.37131402,389268.66258731,1,703.46014936387,703.9922407876,1,0.35,0.4,0,0,0,0
6,6.75,0,389268.66258731,389857.9538606,0,703.9922407876,704.52433221132,0,0.4,0.45,0,0,0,0
6.75,7.5,1,389857.9538606,390447.24513389,3,704.52433221132,705.05642363505,3,0.45,0.5,0,0,0,0
7.5,8.25,1,390447.24513389,391036.53640718,1,705.05642363505,705.58851505878,1,0.5,0.55,0,0,0,0
8.25,9,1,391036.53640718,391625.82768047,1,705.58851505878,706.12060648251,1,0.55,0.6,0,0,0,0
9,9.75,0,391625.82768047,392215.11895376,0,706.12060648251,706.65269790624,0,0.6,0.65,0,0,0,0
9.75,10.5,1,392215.11895376,392804.41022705,2,706.65269790624,707.18478932997,2,0.65,0.7,0,0,0,0
10.5,11.25,1,392804.41022705,393393.70150035,1,707.18478932997,707.7168807537,1,0.7,0.75,0,0,0,0
11.25,12,1,393393.70150035,393982.99277364,1,707.7168807537,708.24897217742,1,0.75,0.8,0,0,0,0
12,12.75,0,393982.99277364,394572.28404693,0,708.24897217742,708.78106360115,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394572.28404693,395161.57532022,0,708.78106360115,709.31315502488,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395161.57532022,395750.86659351,0,709.31315502488,709.84524644861,0,0.9,0.95,0,0,0,0
14.25,15,1,395750.86659351,396340.1578668,1,709.84524644861,710.37733787234,1,0.95,1,8,0,0,0
