var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,383799.89205739,384422.45771479,1,699.04878215512,699.61122387626,1,0,0.05,8,0,0,16
0.75,1.5,1,384422.45771479,385045.02337219,0,699.61122387626,700.17366559741,0,0.05,0.1,0,0,0,0
1.5,2.25,1,385045.02337219,385667.58902959,0,700.17366559741,700.73610731856,0,0.1,0.15,0,0,0,0
2.25,3,1,385667.58902959,386290.15468698,1,700.73610731856,701.2985490397,1,0.15,0.2,0,0,0,0
3,3.75,0,386290.15468698,386912.72034438,1,701.2985490397,701.86099076085,1,0.2,0.25,0,0,0,0
3.75,4.5,1,386912.72034438,387535.28600178,1,701.86099076085,702.423432482,0,0.25,0.3,0,0,0,0
4.5,5.25,1,387535.28600178,388157.85165918,1,702.423432482,702.98587420314,2,0.3,0.35,0,0,0,0
5.25,6,1,388157.85165918,388780.41731658,1,702.98587420314,703.54831592429,1,0.35,0.4,0,0,0,0
6,6.75,0,388780.41731658,389402.98297398,0,703.54831592429,704.11075764543,0,0.4,0.45,0,0,0,0
6.75,7.5,1,389402.98297398,390025.54863138,3,704.11075764543,704.67319936658,1,0.45,0.5,0,0,0,0
7.5,8.25,1,390025.54863138,390648.11428878,1,704.67319936658,705.23564108773,3,0.5,0.55,0,0,0,0
8.25,9,1,390648.11428878,391270.67994618,1,705.23564108773,705.79808280887,1,0.55,0.6,0,0,0,0
9,9.75,0,391270.67994618,391893.24560358,0,705.79808280887,706.36052453002,0,0.6,0.65,0,0,0,0
9.75,10.5,1,391893.24560358,392515.81126098,2,706.36052453002,706.92296625117,2,0.65,0.7,0,0,0,0
10.5,11.25,1,392515.81126098,393138.37691838,0,706.92296625117,707.48540797231,0,0.7,0.75,0,0,0,0
11.25,12,1,393138.37691838,393760.94257578,2,707.48540797231,708.04784969346,2,0.75,0.8,0,0,0,0
12,12.75,0,393760.94257578,394383.50823317,0,708.04784969346,708.6102914146,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394383.50823317,395006.07389057,0,708.6102914146,709.17273313575,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395006.07389057,395628.63954797,0,709.17273313575,709.7351748569,0,0.9,0.95,0,0,0,0
14.25,15,1,395628.63954797,396251.20520537,1,709.7351748569,710.29761657804,1,0.95,1,8,0,0,0
