var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,385002.27603488,385570.04491641,1,700.14293016544,700.65543450376,1,0,0.05,8,0,0,16
0.75,1.5,1,385570.04491641,386137.81379794,0,700.65543450376,701.16793884207,0,0.05,0.1,0,0,0,0
1.5,2.25,1,386137.81379794,386705.58267947,2,701.16793884207,701.68044318038,2,0.1,0.15,0,0,0,0
2.25,3,1,386705.58267947,387273.351561,1,701.68044318038,702.19294751869,1,0.15,0.2,0,0,0,0
3,3.75,0,387273.351561,387841.12044253,1,702.19294751869,702.70545185701,1,0.2,0.25,0,0,0,0
3.75,4.5,1,387841.12044253,388408.88932406,0,702.70545185701,703.21795619532,0,0.25,0.3,0,0,0,0
4.5,5.25,1,388408.88932406,388976.65820558,1,703.21795619532,703.73046053363,1,0.3,0.35,0,0,0,0
5.25,6,1,388976.65820558,389544.42708711,0,703.73046053363,704.24296487194,0,0.35,0.4,0,0,0,0
6,6.75,0,389544.42708711,390112.19596864,1,704.24296487194,704.75546921026,1,0.4,0.45,0,0,0,0
6.75,7.5,1,390112.19596864,390679.96485017,2,704.75546921026,705.26797354857,2,0.45,0.5,0,0,0,0
7.5,8.25,1,390679.96485017,391247.7337317,1,705.26797354857,705.78047788688,1,0.5,0.55,0,0,0,0
8.25,9,1,391247.7337317,391815.50261323,1,705.78047788688,706.29298222519,1,0.55,0.6,0,0,0,0
9,9.75,0,391815.50261323,392383.27149476,0,706.29298222519,706.8054865635,0,0.6,0.65,0,0,0,0
9.75,10.5,1,392383.27149476,392951.04037629,3,706.8054865635,707.31799090182,3,0.65,0.7,0,0,0,0
10.5,11.25,1,392951.04037629,393518.80925782,0,707.31799090182,707.83049524013,0,0.7,0.75,0,0,0,0
11.25,12,1,393518.80925782,394086.57813935,1,707.83049524013,708.34299957844,1,0.75,0.8,0,0,0,0
12,12.75,0,394086.57813935,394654.34702088,0,708.34299957844,708.85550391675,0,0.8,0.85,0,0,0,0
12.75,13.5,1,394654.34702088,395222.1159024,0,708.85550391675,709.36800825507,0,0.85,0.9,0,0,0,0
13.5,14.25,1,395222.1159024,395789.88478393,0,709.36800825507,709.88051259338,0,0.9,0.95,0,0,0,0
14.25,15,1,395789.88478393,396357.65366546,1,709.88051259338,710.39301693169,1,0.95,1,8,0,0,0
