var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,365945.45842241,404668.58268004,1,682.59521598064,708.71519565594,1,0,0.05,4,0,0,10
0.2,0.4,0,404668.58268004,443391.70693767,0,708.71519565594,734.83517533124,0,0.05,0.1,0,0,0,0
0.4,0.6,0,443391.70693767,482114.83119529,1,734.83517533124,760.95515500654,0,0.1,0.15,0,0,0,0
0.6,0.8,0,482114.83119529,520837.95545292,3,760.95515500654,787.07513468184,1,0.15,0.2,0,0,0,0
0.8,1,2,520837.95545292,559561.07971054,1,787.07513468184,813.19511435714,3,0.2,0.25,0,0,0,0
1,1.2,0,559561.07971054,598284.20396817,1,813.19511435714,839.31509403243,0,0.25,0.3,0,0,0,0
1.2,1.4,0,598284.20396817,637007.3282258,0,839.31509403243,865.43507370773,2,0.3,0.35,0,0,0,0
1.4,1.6,0,637007.3282258,675730.45248342,0,865.43507370773,891.55505338303,0,0.35,0.4,0,0,0,0
1.6,1.8,0,675730.45248342,714453.57674105,0,891.55505338303,917.67503305833,0,0.4,0.45,0,0,0,0
1.8,2,3,714453.57674105,753176.70099867,1,917.67503305833,943.79501273363,0,0.45,0.5,0,0,0,0
2,2.2,0,753176.70099867,791899.8252563,0,943.79501273363,969.91499240893,0,0.5,0.55,0,0,0,0
2.2,2.4,0,791899.8252563,830622.94951393,0,969.91499240893,996.03497208423,1,0.55,0.6,0,0,0,0
2.4,2.6,0,830622.94951393,869346.07377155,0,996.03497208423,1022.1549517595,0,0.6,0.65,0,0,0,0
2.6,2.8,0,869346.07377155,908069.19802918,1,1022.1549517595,1048.2749314348,0,0.65,0.7,0,0,0,0
2.8,3,2,908069.19802918,946792.32228681,0,1048.2749314348,1074.3949111101,1,0.7,0.75,0,0,0,0
3,3.2,0,946792.32228681,985515.44654443,0,1074.3949111101,1100.5148907854,0,0.75,0.8,0,0,0,0
3.2,3.4,0,985515.44654443,1024238.5708021,0,1100.5148907854,1126.6348704607,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1024238.5708021,1062961.6950597,0,1126.6348704607,1152.754850136,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1062961.6950597,1101684.8193173,0,1152.754850136,1178.8748298113,0,0.9,0.95,0,0,0,0
3.8,4,1,1101684.8193173,1140407.9435749,0,1178.8748298113,1204.9948094866,1,0.95,1,6,0,0,0
