var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,519262.21506124,813.10834843995,1,0
3,362808.76396101,679.66349427613,1,0
4,1159654.9987743,1215.1208181449,1,0
2,545225.59775557,833.1883291695,1,0
0,777454.64995547,994.93015059427,1,0
3,465476.97553338,769.84653822228,0,0
2,485862.35763229,786.52346883974,0,0
2,551046.86213694,837.62441217707,1,0
0,505415.35698387,802.19375404468,0,0
1,863439.81231255,1048.5064203595,0,0
