var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,362808.76396101,402651.07570167,1,679.66349427613,706.43636046957,1,0,0.05,4,0,0,10
0.2,0.4,0,402651.07570167,442493.38744233,0,706.43636046957,733.20922666301,0,0.05,0.1,0,0,0,0
0.4,0.6,0,442493.38744233,482335.699183,1,733.20922666301,759.98209285645,0,0.1,0.15,0,0,0,0
0.6,0.8,0,482335.699183,522178.01092366,3,759.98209285645,786.75495904989,2,0.15,0.2,0,0,0,0
0.8,1,2,522178.01092366,562020.32266432,2,786.75495904989,813.52782524333,2,0.2,0.25,0,0,0,0
1,1.2,0,562020.32266432,601862.63440499,0,813.52782524333,840.30069143677,2,0.25,0.3,0,0,0,0
1.2,1.4,0,601862.63440499,641704.94614565,0,840.30069143677,867.07355763021,0,0.3,0.35,0,0,0,0
1.4,1.6,0,641704.94614565,681547.25788631,0,867.07355763021,893.84642382365,0,0.35,0.4,0,0,0,0
1.6,1.8,0,681547.25788631,721389.56962698,0,893.84642382365,920.61929001709,0,0.4,0.45,0,0,0,0
1.8,2,3,721389.56962698,761231.88136764,0,920.61929001709,947.39215621053,0,0.45,0.5,0,0,0,0
2,2.2,0,761231.88136764,801074.1931083,1,947.39215621053,974.16502240397,0,0.5,0.55,0,0,0,0
2.2,2.4,0,801074.1931083,840916.50484897,0,974.16502240397,1000.9378885974,1,0.55,0.6,0,0,0,0
2.4,2.6,0,840916.50484897,880758.81658963,1,1000.9378885974,1027.7107547909,0,0.6,0.65,0,0,0,0
2.6,2.8,0,880758.81658963,920601.12833029,0,1027.7107547909,1054.4836209843,1,0.65,0.7,0,0,0,0
2.8,3,2,920601.12833029,960443.44007095,0,1054.4836209843,1081.2564871777,0,0.7,0.75,0,0,0,0
3,3.2,0,960443.44007095,1000285.7518116,0,1081.2564871777,1108.0293533712,0,0.75,0.8,0,0,0,0
3.2,3.4,0,1000285.7518116,1040128.0635523,0,1108.0293533712,1134.8022195646,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1040128.0635523,1079970.3752929,0,1134.8022195646,1161.5750857581,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1079970.3752929,1119812.6870336,0,1161.5750857581,1188.3479519515,0,0.9,0.95,0,0,0,0
3.8,4,1,1119812.6870336,1159654.9987743,1,1188.3479519515,1215.1208181449,1,0.95,1,6,0,0,0
