var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,362905.19968848,402429.97145613,1,679.7538166376,706.35810752479,1,0,0.05,4,0,0,10
0.2,0.4,0,402429.97145613,441954.74322379,0,706.35810752479,732.96239841198,0,0.05,0.1,0,0,0,0
0.4,0.6,0,441954.74322379,481479.51499144,1,732.96239841198,759.56668929916,0,0.1,0.15,0,0,0,0
0.6,0.8,0,481479.51499144,521004.28675909,3,759.56668929916,786.17098018635,1,0.15,0.2,0,0,0,0
0.8,1,2,521004.28675909,560529.05852675,2,786.17098018635,812.77527107354,3,0.2,0.25,0,0,0,0
1,1.2,0,560529.05852675,600053.8302944,0,812.77527107354,839.37956196073,1,0.25,0.3,0,0,0,0
1.2,1.4,0,600053.8302944,639578.60206205,0,839.37956196073,865.98385284792,1,0.3,0.35,0,0,0,0
1.4,1.6,0,639578.60206205,679103.37382971,0,865.98385284792,892.5881437351,0,0.35,0.4,0,0,0,0
1.6,1.8,0,679103.37382971,718628.14559736,0,892.5881437351,919.19243462229,0,0.4,0.45,0,0,0,0
1.8,2,3,718628.14559736,758152.91736502,0,919.19243462229,945.79672550948,0,0.45,0.5,0,0,0,0
2,2.2,0,758152.91736502,797677.68913267,1,945.79672550948,972.40101639667,0,0.5,0.55,0,0,0,0
2.2,2.4,0,797677.68913267,837202.46090032,0,972.40101639667,999.00530728386,1,0.55,0.6,0,0,0,0
2.4,2.6,0,837202.46090032,876727.23266798,1,999.00530728386,1025.609598171,0,0.6,0.65,0,0,0,0
2.6,2.8,0,876727.23266798,916252.00443563,0,1025.609598171,1052.2138890582,0,0.65,0.7,0,0,0,0
2.8,3,2,916252.00443563,955776.77620328,0,1052.2138890582,1078.8181799454,1,0.7,0.75,0,0,0,0
3,3.2,0,955776.77620328,995301.54797094,0,1078.8181799454,1105.4224708326,0,0.75,0.8,0,0,0,0
3.2,3.4,0,995301.54797094,1034826.3197386,0,1105.4224708326,1132.0267617198,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1034826.3197386,1074351.0915062,0,1132.0267617198,1158.631052607,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1074351.0915062,1113875.8632739,0,1158.631052607,1185.2353434942,0,0.9,0.95,0,0,0,0
3.8,4,1,1113875.8632739,1153400.6350416,1,1185.2353434942,1211.8396343814,1,0.95,1,6,0,0,0
