var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,365755.76742854,404424.50496238,1,682.418278481,708.51335126867,1,0,0.05,4,0,0,10
0.2,0.4,0,404424.50496238,443093.24249622,0,708.51335126867,734.60842405634,0,0.05,0.1,0,0,0,0
0.4,0.6,0,443093.24249622,481761.98003005,1,734.60842405634,760.70349684401,0,0.1,0.15,0,0,0,0
0.6,0.8,0,481761.98003005,520430.71756389,3,760.70349684401,786.79856963167,1,0.15,0.2,0,0,0,0
0.8,1,2,520430.71756389,559099.45509773,1,786.79856963167,812.89364241934,3,0.2,0.25,0,0,0,0
1,1.2,0,559099.45509773,597768.19263157,1,812.89364241934,838.98871520701,0,0.25,0.3,0,0,0,0
1.2,1.4,0,597768.19263157,636436.9301654,0,838.98871520701,865.08378799468,2,0.3,0.35,0,0,0,0
1.4,1.6,0,636436.9301654,675105.66769924,0,865.08378799468,891.17886078234,0,0.35,0.4,0,0,0,0
1.6,1.8,0,675105.66769924,713774.40523308,0,891.17886078234,917.27393357001,0,0.4,0.45,0,0,0,0
1.8,2,3,713774.40523308,752443.14276692,1,917.27393357001,943.36900635768,0,0.45,0.5,0,0,0,0
2,2.2,0,752443.14276692,791111.88030075,0,943.36900635768,969.46407914535,0,0.5,0.55,0,0,0,0
2.2,2.4,0,791111.88030075,829780.61783459,0,969.46407914535,995.55915193301,1,0.55,0.6,0,0,0,0
2.4,2.6,0,829780.61783459,868449.35536843,0,995.55915193301,1021.6542247207,0,0.6,0.65,0,0,0,0
2.6,2.8,0,868449.35536843,907118.09290227,1,1021.6542247207,1047.7492975084,0,0.65,0.7,0,0,0,0
2.8,3,2,907118.09290227,945786.8304361,0,1047.7492975084,1073.844370296,1,0.7,0.75,0,0,0,0
3,3.2,0,945786.8304361,984455.56796994,0,1073.844370296,1099.9394430837,0,0.75,0.8,0,0,0,0
3.2,3.4,0,984455.56796994,1023124.3055038,0,1099.9394430837,1126.0345158714,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1023124.3055038,1061793.0430376,0,1126.0345158714,1152.129588659,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1061793.0430376,1100461.7805715,0,1152.129588659,1178.2246614467,0,0.9,0.95,0,0,0,0
3.8,4,1,1100461.7805715,1139130.5181053,1,1178.2246614467,1204.3197342344,1,0.95,1,6,0,0,0
