var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,376715.75450455,416229.31050625,1,692.56724999088,718.88668968406,1,0,0.05,4,0,0,10
0.2,0.4,0,416229.31050625,455742.86650794,0,718.88668968406,745.20612937724,0,0.05,0.1,0,0,0,0
0.4,0.6,0,455742.86650794,495256.42250964,2,745.20612937724,771.52556907042,1,0.1,0.15,0,0,0,0
0.6,0.8,0,495256.42250964,534769.97851134,2,771.52556907042,797.8450087636,1,0.15,0.2,0,0,0,0
0.8,1,2,534769.97851134,574283.53451303,2,797.8450087636,824.16444845678,2,0.2,0.25,0,0,0,0
1,1.2,0,574283.53451303,613797.09051473,0,824.16444845678,850.48388814995,2,0.25,0.3,0,0,0,0
1.2,1.4,0,613797.09051473,653310.64651643,0,850.48388814995,876.80332784313,0,0.3,0.35,0,0,0,0
1.4,1.6,0,653310.64651643,692824.20251813,0,876.80332784313,903.12276753631,0,0.35,0.4,0,0,0,0
1.6,1.8,0,692824.20251813,732337.75851982,0,903.12276753631,929.44220722949,0,0.4,0.45,0,0,0,0
1.8,2,3,732337.75851982,771851.31452152,0,929.44220722949,955.76164692267,0,0.45,0.5,0,0,0,0
2,2.2,0,771851.31452152,811364.87052322,1,955.76164692267,982.08108661585,0,0.5,0.55,0,0,0,0
2.2,2.4,0,811364.87052322,850878.42652492,0,982.08108661585,1008.400526309,1,0.55,0.6,0,0,0,0
2.4,2.6,0,850878.42652492,890391.98252661,1,1008.400526309,1034.7199660022,0,0.6,0.65,0,0,0,0
2.6,2.8,0,890391.98252661,929905.53852831,0,1034.7199660022,1061.0394056954,1,0.65,0.7,0,0,0,0
2.8,3,2,929905.53852831,969419.09453001,0,1061.0394056954,1087.3588453886,0,0.7,0.75,0,0,0,0
3,3.2,0,969419.09453001,1008932.6505317,0,1087.3588453886,1113.6782850817,0,0.75,0.8,0,0,0,0
3.2,3.4,0,1008932.6505317,1048446.2065334,0,1113.6782850817,1139.9977247749,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1048446.2065334,1087959.7625351,0,1139.9977247749,1166.3171644681,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1087959.7625351,1127473.3185368,0,1166.3171644681,1192.6366041613,0,0.9,0.95,0,0,0,0
3.8,4,1,1127473.3185368,1166986.8745385,1,1192.6366041613,1218.9560438545,1,0.95,1,6,0,0,0
