var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,361965.74235493,401777.49795367,1,678.87340278267,705.64766921253,1,0,0.05,4,0,0,10
0.2,0.4,0,401777.49795367,441589.25355241,0,705.64766921253,732.42193564239,0,0.05,0.1,0,0,0,0
0.4,0.6,0,441589.25355241,481401.00915114,1,732.42193564239,759.19620207225,0,0.1,0.15,0,0,0,0
0.6,0.8,0,481401.00915114,521212.76474988,3,759.19620207225,785.97046850211,1,0.15,0.2,0,0,0,0
0.8,1,2,521212.76474988,561024.52034861,2,785.97046850211,812.74473493197,2,0.2,0.25,0,0,0,0
1,1.2,0,561024.52034861,600836.27594735,0,812.74473493197,839.51900136184,3,0.25,0.3,0,0,0,0
1.2,1.4,0,600836.27594735,640648.03154609,0,839.51900136184,866.2932677917,0,0.3,0.35,0,0,0,0
1.4,1.6,0,640648.03154609,680459.78714482,0,866.2932677917,893.06753422156,0,0.35,0.4,0,0,0,0
1.6,1.8,0,680459.78714482,720271.54274356,0,893.06753422156,919.84180065142,0,0.4,0.45,0,0,0,0
1.8,2,3,720271.54274356,760083.29834229,0,919.84180065142,946.61606708128,0,0.45,0.5,0,0,0,0
2,2.2,0,760083.29834229,799895.05394103,1,946.61606708128,973.39033351114,0,0.5,0.55,0,0,0,0
2.2,2.4,0,799895.05394103,839706.80953977,0,973.39033351114,1000.164599941,1,0.55,0.6,0,0,0,0
2.4,2.6,0,839706.80953977,879518.5651385,1,1000.164599941,1026.9388663709,0,0.6,0.65,0,0,0,0
2.6,2.8,0,879518.5651385,919330.32073724,0,1026.9388663709,1053.7131328007,1,0.65,0.7,0,0,0,0
2.8,3,2,919330.32073724,959142.07633597,0,1053.7131328007,1080.4873992306,0,0.7,0.75,0,0,0,0
3,3.2,0,959142.07633597,998953.83193471,0,1080.4873992306,1107.2616656604,0,0.75,0.8,0,0,0,0
3.2,3.4,0,998953.83193471,1038765.5875334,0,1107.2616656604,1134.0359320903,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1038765.5875334,1078577.3431322,0,1134.0359320903,1160.8101985202,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1078577.3431322,1118389.0987309,0,1160.8101985202,1187.58446495,0,0.9,0.95,0,0,0,0
3.8,4,1,1118389.0987309,1158200.8543297,1,1187.58446495,1214.3587313799,1,0.95,1,6,0,0,0
