var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,365705.96861959,404787.50953511,1,682.371820192,708.6857239234,1,0,0.05,4,0,0,10
0.2,0.4,0,404787.50953511,443869.05045062,0,708.6857239234,734.9996276548,0,0.05,0.1,0,0,0,0
0.4,0.6,0,443869.05045062,482950.59136614,1,734.9996276548,761.31353138621,0,0.1,0.15,0,0,0,0
0.6,0.8,0,482950.59136614,522032.13228165,3,761.31353138621,787.62743511761,1,0.15,0.2,0,0,0,0
0.8,1,2,522032.13228165,561113.67319716,2,787.62743511761,813.94133884901,3,0.2,0.25,0,0,0,0
1,1.2,0,561113.67319716,600195.21411268,0,813.94133884901,840.25524258041,1,0.25,0.3,0,0,0,0
1.2,1.4,0,600195.21411268,639276.75502819,0,840.25524258041,866.56914631181,1,0.3,0.35,0,0,0,0
1.4,1.6,0,639276.75502819,678358.2959437,0,866.56914631181,892.88305004322,0,0.35,0.4,0,0,0,0
1.6,1.8,0,678358.2959437,717439.83685922,0,892.88305004322,919.19695377462,0,0.4,0.45,0,0,0,0
1.8,2,3,717439.83685922,756521.37777473,0,919.19695377462,945.51085750602,0,0.45,0.5,0,0,0,0
2,2.2,0,756521.37777473,795602.91869025,1,945.51085750602,971.82476123742,0,0.5,0.55,0,0,0,0
2.2,2.4,0,795602.91869025,834684.45960576,0,971.82476123742,998.13866496882,1,0.55,0.6,0,0,0,0
2.4,2.6,0,834684.45960576,873766.00052127,0,998.13866496882,1024.4525687002,0,0.6,0.65,0,0,0,0
2.6,2.8,0,873766.00052127,912847.54143679,1,1024.4525687002,1050.7664724316,0,0.65,0.7,0,0,0,0
2.8,3,2,912847.54143679,951929.0823523,0,1050.7664724316,1077.080376163,1,0.7,0.75,0,0,0,0
3,3.2,0,951929.0823523,991010.62326781,0,1077.080376163,1103.3942798944,0,0.75,0.8,0,0,0,0
3.2,3.4,0,991010.62326781,1030092.1641833,0,1103.3942798944,1129.7081836258,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1030092.1641833,1069173.7050988,0,1129.7081836258,1156.0220873572,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1069173.7050988,1108255.2460144,0,1156.0220873572,1182.3359910886,0,0.9,0.95,0,0,0,0
3.8,4,1,1108255.2460144,1147336.7869299,1,1182.3359910886,1208.64989482,1,0.95,1,6,0,0,0
