var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,519523.50723457,813.31290032223,1,0
3,366710.97424266,683.30879834385,1,0
4,1162972.5102504,1216.8576701861,1,0
2,543299.16908841,831.71508745791,1,0
0,777668.2861435,995.06683926474,1,0
3,467079.42204761,771.17053281558,0,0
2,484969.45216394,785.80041008113,0,0
2,548762.6288115,835.88652320493,1,0
0,505023.6770485,801.88285718408,0,0
1,859637.2557544,1046.1950813085,0,0
