var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,380648.10939331,419944.0258239,1,696.17255440605,722.3007488959,1,0,0.05,4,0,0,10
0.2,0.4,0,419944.0258239,459239.94225449,0,722.3007488959,748.42894338576,0,0.05,0.1,0,0,0,0
0.4,0.6,0,459239.94225449,498535.85868507,2,748.42894338576,774.55713787561,1,0.1,0.15,0,0,0,0
0.6,0.8,0,498535.85868507,537831.77511566,2,774.55713787561,800.68533236546,1,0.15,0.2,0,0,0,0
0.8,1,2,537831.77511566,577127.69154625,2,800.68533236546,826.81352685532,2,0.2,0.25,0,0,0,0
1,1.2,0,577127.69154625,616423.60797683,0,826.81352685532,852.94172134517,2,0.25,0.3,0,0,0,0
1.2,1.4,0,616423.60797683,655719.52440742,0,852.94172134517,879.06991583502,0,0.3,0.35,0,0,0,0
1.4,1.6,0,655719.52440742,695015.44083801,0,879.06991583502,905.19811032488,0,0.35,0.4,0,0,0,0
1.6,1.8,0,695015.44083801,734311.35726859,0,905.19811032488,931.32630481473,0,0.4,0.45,0,0,0,0
1.8,2,3,734311.35726859,773607.27369918,1,931.32630481473,957.45449930458,0,0.45,0.5,0,0,0,0
2,2.2,0,773607.27369918,812903.19012977,0,957.45449930458,983.58269379444,0,0.5,0.55,0,0,0,0
2.2,2.4,0,812903.19012977,852199.10656035,1,983.58269379444,1009.7108882843,1,0.55,0.6,0,0,0,0
2.4,2.6,0,852199.10656035,891495.02299094,0,1009.7108882843,1035.8390827741,0,0.6,0.65,0,0,0,0
2.6,2.8,0,891495.02299094,930790.93942153,0,1035.8390827741,1061.967277264,1,0.65,0.7,0,0,0,0
2.8,3,2,930790.93942153,970086.85585211,0,1061.967277264,1088.0954717539,0,0.7,0.75,0,0,0,0
3,3.2,0,970086.85585211,1009382.7722827,0,1088.0954717539,1114.2236662437,0,0.75,0.8,0,0,0,0
3.2,3.4,0,1009382.7722827,1048678.6887133,0,1114.2236662437,1140.3518607336,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1048678.6887133,1087974.6051439,0,1140.3518607336,1166.4800552234,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1087974.6051439,1127270.5215745,0,1166.4800552234,1192.6082497133,0,0.9,0.95,0,0,0,0
3.8,4,1,1127270.5215745,1166566.438005,1,1192.6082497133,1218.7364442031,1,0.95,1,6,0,0,0
