var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,362465.61979698,402300.49327222,1,679.34200571764,706.11805903972,1,0,0.05,4,0,0,10
0.2,0.4,0,402300.49327222,442135.36674745,0,706.11805903972,732.8941123618,0,0.05,0.1,0,0,0,0
0.4,0.6,0,442135.36674745,481970.24022268,1,732.8941123618,759.67016568388,0,0.1,0.15,0,0,0,0
0.6,0.8,0,481970.24022268,521805.11369792,3,759.67016568388,786.44621900596,1,0.15,0.2,0,0,0,0
0.8,1,2,521805.11369792,561639.98717315,2,786.44621900596,813.22227232804,3,0.2,0.25,0,0,0,0
1,1.2,0,561639.98717315,601474.86064838,0,813.22227232804,839.99832565012,2,0.25,0.3,0,0,0,0
1.2,1.4,0,601474.86064838,641309.73412361,0,839.99832565012,866.7743789722,0,0.3,0.35,0,0,0,0
1.4,1.6,0,641309.73412361,681144.60759885,0,866.7743789722,893.55043229428,0,0.35,0.4,0,0,0,0
1.6,1.8,0,681144.60759885,720979.48107408,0,893.55043229428,920.32648561637,0,0.4,0.45,0,0,0,0
1.8,2,3,720979.48107408,760814.35454931,0,920.32648561637,947.10253893845,0,0.45,0.5,0,0,0,0
2,2.2,0,760814.35454931,800649.22802455,1,947.10253893845,973.87859226053,0,0.5,0.55,0,0,0,0
2.2,2.4,0,800649.22802455,840484.10149978,0,973.87859226053,1000.6546455826,1,0.55,0.6,0,0,0,0
2.4,2.6,0,840484.10149978,880318.97497501,1,1000.6546455826,1027.4306989047,0,0.6,0.65,0,0,0,0
2.6,2.8,0,880318.97497501,920153.84845024,0,1027.4306989047,1054.2067522268,1,0.65,0.7,0,0,0,0
2.8,3,2,920153.84845024,959988.72192548,0,1054.2067522268,1080.9828055489,0,0.7,0.75,0,0,0,0
3,3.2,0,959988.72192548,999823.59540071,0,1080.9828055489,1107.7588588709,0,0.75,0.8,0,0,0,0
3.2,3.4,0,999823.59540071,1039658.4688759,0,1107.7588588709,1134.534912193,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1039658.4688759,1079493.3423512,0,1134.534912193,1161.3109655151,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1079493.3423512,1119328.2158264,0,1161.3109655151,1188.0870188372,0,0.9,0.95,0,0,0,0
3.8,4,1,1119328.2158264,1159163.0893016,1,1188.0870188372,1214.8630721593,1,0.95,1,6,0,0,0
