var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,366085.85385838,404906.83048808,1,682.7261426814,708.89495635196,1,0,0.05,4,0,0,10
0.2,0.4,0,404906.83048808,443727.80711779,0,708.89495635196,735.06377002251,0,0.05,0.1,0,0,0,0
0.4,0.6,0,443727.80711779,482548.78374749,1,735.06377002251,761.23258369307,0,0.1,0.15,0,0,0,0
0.6,0.8,0,482548.78374749,521369.76037719,3,761.23258369307,787.40139736362,1,0.15,0.2,0,0,0,0
0.8,1,2,521369.76037719,560190.7370069,1,787.40139736362,813.57021103418,3,0.2,0.25,0,0,0,0
1,1.2,0,560190.7370069,599011.7136366,1,813.57021103418,839.73902470473,0,0.25,0.3,0,0,0,0
1.2,1.4,0,599011.7136366,637832.6902663,0,839.73902470473,865.90783837529,2,0.3,0.35,0,0,0,0
1.4,1.6,0,637832.6902663,676653.66689601,0,865.90783837529,892.07665204584,0,0.35,0.4,0,0,0,0
1.6,1.8,0,676653.66689601,715474.64352571,0,892.07665204584,918.2454657164,0,0.4,0.45,0,0,0,0
1.8,2,3,715474.64352571,754295.62015541,1,918.2454657164,944.41427938696,0,0.45,0.5,0,0,0,0
2,2.2,0,754295.62015541,793116.59678512,0,944.41427938696,970.58309305751,0,0.5,0.55,0,0,0,0
2.2,2.4,0,793116.59678512,831937.57341482,0,970.58309305751,996.75190672807,1,0.55,0.6,0,0,0,0
2.4,2.6,0,831937.57341482,870758.55004452,0,996.75190672807,1022.9207203986,0,0.6,0.65,0,0,0,0
2.6,2.8,0,870758.55004452,909579.52667423,1,1022.9207203986,1049.0895340692,0,0.65,0.7,0,0,0,0
2.8,3,2,909579.52667423,948400.50330393,0,1049.0895340692,1075.2583477397,1,0.7,0.75,0,0,0,0
3,3.2,0,948400.50330393,987221.47993363,0,1075.2583477397,1101.4271614103,0,0.75,0.8,0,0,0,0
3.2,3.4,0,987221.47993363,1026042.4565633,0,1101.4271614103,1127.5959750808,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1026042.4565633,1064863.433193,0,1127.5959750808,1153.7647887514,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1064863.433193,1103684.4098227,0,1153.7647887514,1179.933602422,0,0.9,0.95,0,0,0,0
3.8,4,1,1103684.4098227,1142505.3864524,1,1179.933602422,1206.1024160925,1,0.95,1,6,0,0,0
