var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,519732.60435998,813.47655440051,1,0
3,371367.58312016,687.63354518327,1,0
4,1165182.2382572,1218.0131783245,1,0
2,541993.79242121,830.71531195209,1,0
0,775676.52735939,993.79174305124,1,0
3,467587.634643,771.58996044314,0,0
2,484490.88746393,785.41260302016,0,0
2,547066.49091523,834.59372741039,1,0
0,505703.73459052,802.42257744963,0,0
1,856829.36428209,1044.485054797,0,0
