var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,366023.69817197,405848.44131623,1,682.66818207879,709.36578076337,1,0,0.05,4,0,0,10
0.2,0.4,0,405848.44131623,445673.18446049,0,709.36578076337,736.06337944795,0,0.05,0.1,0,0,0,0
0.4,0.6,0,445673.18446049,485497.92760476,2,736.06337944795,762.76097813252,0,0.1,0.15,0,0,0,0
0.6,0.8,0,485497.92760476,525322.67074902,2,762.76097813252,789.4585768171,2,0.15,0.2,0,0,0,0
0.8,1,2,525322.67074902,565147.41389328,2,789.4585768171,816.15617550168,2,0.2,0.25,0,0,0,0
1,1.2,0,565147.41389328,604972.15703754,0,816.15617550168,842.85377418626,2,0.25,0.3,0,0,0,0
1.2,1.4,0,604972.15703754,644796.9001818,0,842.85377418626,869.55137287083,0,0.3,0.35,0,0,0,0
1.4,1.6,0,644796.9001818,684621.64332607,0,869.55137287083,896.24897155541,0,0.35,0.4,0,0,0,0
1.6,1.8,0,684621.64332607,724446.38647033,0,896.24897155541,922.94657023999,0,0.4,0.45,0,0,0,0
1.8,2,3,724446.38647033,764271.12961459,0,922.94657023999,949.64416892457,0,0.45,0.5,0,0,0,0
2,2.2,0,764271.12961459,804095.87275885,1,949.64416892457,976.34176760914,0,0.5,0.55,0,0,0,0
2.2,2.4,0,804095.87275885,843920.61590311,0,976.34176760914,1003.0393662937,1,0.55,0.6,0,0,0,0
2.4,2.6,0,843920.61590311,883745.35904737,1,1003.0393662937,1029.7369649783,0,0.6,0.65,0,0,0,0
2.6,2.8,0,883745.35904737,923570.10219164,0,1029.7369649783,1056.4345636629,1,0.65,0.7,0,0,0,0
2.8,3,2,923570.10219164,963394.8453359,0,1056.4345636629,1083.1321623475,0,0.7,0.75,0,0,0,0
3,3.2,0,963394.8453359,1003219.5884802,0,1083.1321623475,1109.829761032,0,0.75,0.8,0,0,0,0
3.2,3.4,0,1003219.5884802,1043044.3316244,0,1109.829761032,1136.5273597166,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1043044.3316244,1082869.0747687,0,1136.5273597166,1163.2249584012,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1082869.0747687,1122693.8179129,0,1163.2249584012,1189.9225570858,0,0.9,0.95,0,0,0,0
3.8,4,1,1122693.8179129,1162518.5610572,1,1189.9225570858,1216.6201557703,1,0.95,1,6,0,0,0
