var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,366254.0183663,404882.14577616,1,682.88293257493,708.94647413358,1,0,0.05,4,0,0,10
0.2,0.4,0,404882.14577616,443510.27318602,0,708.94647413358,735.01001569222,0,0.05,0.1,0,0,0,0
0.4,0.6,0,443510.27318602,482138.40059588,1,735.01001569222,761.07355725087,0,0.1,0.15,0,0,0,0
0.6,0.8,0,482138.40059588,520766.52800574,3,761.07355725087,787.13709880952,1,0.15,0.2,0,0,0,0
0.8,1,2,520766.52800574,559394.6554156,1,787.13709880952,813.20064036817,3,0.2,0.25,0,0,0,0
1,1.2,0,559394.6554156,598022.78282546,1,813.20064036817,839.26418192681,0,0.25,0.3,0,0,0,0
1.2,1.4,0,598022.78282546,636650.91023532,0,839.26418192681,865.32772348546,2,0.3,0.35,0,0,0,0
1.4,1.6,0,636650.91023532,675279.03764518,0,865.32772348546,891.39126504411,0,0.35,0.4,0,0,0,0
1.6,1.8,0,675279.03764518,713907.16505504,0,891.39126504411,917.45480660276,0,0.4,0.45,0,0,0,0
1.8,2,3,713907.16505504,752535.29246491,1,917.45480660276,943.5183481614,0,0.45,0.5,0,0,0,0
2,2.2,0,752535.29246491,791163.41987477,0,943.5183481614,969.58188972005,0,0.5,0.55,0,0,0,0
2.2,2.4,0,791163.41987477,829791.54728463,0,969.58188972005,995.6454312787,1,0.55,0.6,0,0,0,0
2.4,2.6,0,829791.54728463,868419.67469449,0,995.6454312787,1021.7089728373,0,0.6,0.65,0,0,0,0
2.6,2.8,0,868419.67469449,907047.80210435,1,1021.7089728373,1047.772514396,0,0.65,0.7,0,0,0,0
2.8,3,2,907047.80210435,945675.92951421,0,1047.772514396,1073.8360559546,1,0.7,0.75,0,0,0,0
3,3.2,0,945675.92951421,984304.05692407,0,1073.8360559546,1099.8995975133,0,0.75,0.8,0,0,0,0
3.2,3.4,0,984304.05692407,1022932.1843339,0,1099.8995975133,1125.9631390719,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1022932.1843339,1061560.3117438,0,1125.9631390719,1152.0266806306,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1061560.3117438,1100188.4391536,0,1152.0266806306,1178.0902221892,0,0.9,0.95,0,0,0,0
3.8,4,1,1100188.4391536,1138816.5665635,1,1178.0902221892,1204.1537637479,1,0.95,1,6,0,0,0
