var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,519152.91522802,813.02276809008,1,0
3,361965.74235493,678.87340278267,1,0
4,1158200.8543297,1214.3587313799,1,0
2,546106.76581546,833.86133732394,1,0
0,776556.96141346,994.35558630251,1,0
3,464769.76629193,769.26149366793,0,0
2,486277.02923951,786.8590365015,0,0
2,552002.80755279,838.3506446476,1,0
0,505723.47480364,802.43823863327,0,0
1,865032.45578077,1049.472977346,0,0
