var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,518386.37157454,812.42232105013,1,0
3,364484.78244643,681.23156009171,1,0
4,1150045.1285632,1210.0755909929,1,0
2,550639.35786616,837.31463938162,1,0
0,764203.10434238,986.41452374653,1,0
3,460628.52808372,765.8266496991,0,0
2,488990.33206212,789.05121999441,0,0
2,557430.4768476,842.46218108764,1,0
0,507270.45837388,803.66461131342,0,0
1,873732.74331805,1054.7374461554,0,0
