var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,366134.27142497,405028.97466819,1,682.77128898414,708.97802505745,1,0,0.05,4,0,0,10
0.2,0.4,0,405028.97466819,443923.67791141,0,708.97802505745,735.18476113077,0,0.05,0.1,0,0,0,0
0.4,0.6,0,443923.67791141,482818.38115464,1,735.18476113077,761.39149720408,0,0.1,0.15,0,0,0,0
0.6,0.8,0,482818.38115464,521713.08439786,3,761.39149720408,787.59823327739,1,0.15,0.2,0,0,0,0
0.8,1,2,521713.08439786,560607.78764108,1,787.59823327739,813.8049693507,3,0.2,0.25,0,0,0,0
1,1.2,0,560607.78764108,599502.4908843,1,813.8049693507,840.01170542402,0,0.25,0.3,0,0,0,0
1.2,1.4,0,599502.4908843,638397.19412753,0,840.01170542402,866.21844149733,2,0.3,0.35,0,0,0,0
1.4,1.6,0,638397.19412753,677291.89737075,0,866.21844149733,892.42517757064,0,0.35,0.4,0,0,0,0
1.6,1.8,0,677291.89737075,716186.60061397,0,892.42517757064,918.63191364395,0,0.4,0.45,0,0,0,0
1.8,2,3,716186.60061397,755081.3038572,1,918.63191364395,944.83864971727,0,0.45,0.5,0,0,0,0
2,2.2,0,755081.3038572,793976.00710042,0,944.83864971727,971.04538579058,0,0.5,0.55,0,0,0,0
2.2,2.4,0,793976.00710042,832870.71034364,0,971.04538579058,997.25212186389,1,0.55,0.6,0,0,0,0
2.4,2.6,0,832870.71034364,871765.41358686,0,997.25212186389,1023.4588579372,0,0.6,0.65,0,0,0,0
2.6,2.8,0,871765.41358686,910660.11683009,1,1023.4588579372,1049.6655940105,0,0.65,0.7,0,0,0,0
2.8,3,2,910660.11683009,949554.82007331,0,1049.6655940105,1075.8723300838,1,0.7,0.75,0,0,0,0
3,3.2,0,949554.82007331,988449.52331653,0,1075.8723300838,1102.0790661571,0,0.75,0.8,0,0,0,0
3.2,3.4,0,988449.52331653,1027344.2265598,0,1102.0790661571,1128.2858022305,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1027344.2265598,1066238.929803,0,1128.2858022305,1154.4925383038,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1066238.929803,1105133.6330462,0,1154.4925383038,1180.6992743771,0,0.9,0.95,0,0,0,0
3.8,4,1,1105133.6330462,1144028.3362894,1,1180.6992743771,1206.9060104504,1,0.95,1,6,0,0,0
