var_num,feature_volumes,feature_diameters,intersects_bounds,percolated
1,517601.08739905,811.80673369614,1,0
3,366085.85385838,682.7261426814,1,0
4,1142505.3864524,1206.1024160925,1,0
2,555437.40067179,840.95473312197,1,0
0,752879.87634862,979.07937931629,1,0
3,456681.67273684,762.53863186356,0,0
2,491393.37025949,790.98765542521,0,0
2,563036.0920087,846.68755598427,1,0
0,507771.91637599,804.06174118402,0,0
1,882486.18562888,1060.0076930028,0,0
