var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,366136.18972785,405069.97970316,1,682.77307761815,709.00038881649,1,0,0.05,4,0,0,10
0.2,0.4,0,405069.97970316,444003.76967847,0,709.00038881649,735.22770001483,0,0.05,0.1,0,0,0,0
0.4,0.6,0,444003.76967847,482937.55965379,1,735.22770001483,761.45501121318,0,0.1,0.15,0,0,0,0
0.6,0.8,0,482937.55965379,521871.3496291,3,761.45501121318,787.68232241152,1,0.15,0.2,0,0,0,0
0.8,1,2,521871.3496291,560805.13960441,1,787.68232241152,813.90963360987,3,0.2,0.25,0,0,0,0
1,1.2,0,560805.13960441,599738.92957973,1,813.90963360987,840.13694480821,1,0.25,0.3,0,0,0,0
1.2,1.4,0,599738.92957973,638672.71955504,0,840.13694480821,866.36425600656,1,0.3,0.35,0,0,0,0
1.4,1.6,0,638672.71955504,677606.50953035,0,866.36425600656,892.5915672049,0,0.35,0.4,0,0,0,0
1.6,1.8,0,677606.50953035,716540.29950566,0,892.5915672049,918.81887840325,0,0.4,0.45,0,0,0,0
1.8,2,3,716540.29950566,755474.08948098,0,918.81887840325,945.04618960159,0,0.45,0.5,0,0,0,0
2,2.2,0,755474.08948098,794407.87945629,1,945.04618960159,971.27350079994,0,0.5,0.55,0,0,0,0
2.2,2.4,0,794407.87945629,833341.6694316,0,971.27350079994,997.50081199828,1,0.55,0.6,0,0,0,0
2.4,2.6,0,833341.6694316,872275.45940691,0,997.50081199828,1023.7281231966,0,0.6,0.65,0,0,0,0
2.6,2.8,0,872275.45940691,911209.24938223,1,1023.7281231966,1049.955434395,0,0.65,0.7,0,0,0,0
2.8,3,2,911209.24938223,950143.03935754,0,1049.955434395,1076.1827455933,1,0.7,0.75,0,0,0,0
3,3.2,0,950143.03935754,989076.82933285,0,1076.1827455933,1102.4100567917,0,0.75,0.8,0,0,0,0
3.2,3.4,0,989076.82933285,1028010.6193082,0,1102.4100567917,1128.63736799,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1028010.6193082,1066944.4092835,0,1128.63736799,1154.8646791883,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1066944.4092835,1105878.1992588,0,1154.8646791883,1181.0919903867,0,0.9,0.95,0,0,0,0
3.8,4,1,1105878.1992588,1144811.9892341,1,1181.0919903867,1207.319301585,1,0.95,1,6,0,0,0
