var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.2,2,363771.7915335,403614.83999518,1,680.56493462388,707.31833660189,1,0,0.05,4,0,0,10
0.2,0.4,0,403614.83999518,443457.88845685,0,707.31833660189,734.07173857991,0,0.05,0.1,0,0,0,0
0.4,0.6,0,443457.88845685,483300.93691853,1,734.07173857991,760.82514055792,0,0.1,0.15,0,0,0,0
0.6,0.8,0,483300.93691853,523143.9853802,3,760.82514055792,787.57854253593,2,0.15,0.2,0,0,0,0
0.8,1,2,523143.9853802,562987.03384188,2,787.57854253593,814.33194451394,2,0.2,0.25,0,0,0,0
1,1.2,0,562987.03384188,602830.08230356,0,814.33194451394,841.08534649195,2,0.25,0.3,0,0,0,0
1.2,1.4,0,602830.08230356,642673.13076523,0,841.08534649195,867.83874846996,0,0.3,0.35,0,0,0,0
1.4,1.6,0,642673.13076523,682516.17922691,0,867.83874846996,894.59215044797,0,0.35,0.4,0,0,0,0
1.6,1.8,0,682516.17922691,722359.22768858,0,894.59215044797,921.34555242599,0,0.4,0.45,0,0,0,0
1.8,2,3,722359.22768858,762202.27615026,0,921.34555242599,948.098954404,0,0.45,0.5,0,0,0,0
2,2.2,0,762202.27615026,802045.32461193,1,948.098954404,974.85235638201,0,0.5,0.55,0,0,0,0
2.2,2.4,0,802045.32461193,841888.37307361,0,974.85235638201,1001.60575836,1,0.55,0.6,0,0,0,0
2.4,2.6,0,841888.37307361,881731.42153528,1,1001.60575836,1028.359160338,0,0.6,0.65,0,0,0,0
2.6,2.8,0,881731.42153528,921574.46999696,0,1028.359160338,1055.112562316,1,0.65,0.7,0,0,0,0
2.8,3,2,921574.46999696,961417.51845864,0,1055.112562316,1081.8659642941,0,0.7,0.75,0,0,0,0
3,3.2,0,961417.51845864,1001260.5669203,0,1081.8659642941,1108.6193662721,0,0.75,0.8,0,0,0,0
3.2,3.4,0,1001260.5669203,1041103.615382,0,1108.6193662721,1135.3727682501,0,0.8,0.85,0,0,0,0
3.4,3.6,0,1041103.615382,1080946.6638437,0,1135.3727682501,1162.1261702281,0,0.85,0.9,0,0,0,0
3.6,3.8,0,1080946.6638437,1120789.7123053,0,1162.1261702281,1188.8795722061,0,0.9,0.95,0,0,0,0
3.8,4,1,1120789.7123053,1160632.760767,1,1188.8795722061,1215.6329741841,1,0.95,1,6,0,0,0
