# Step gr0 gr1 gr2 gr3
33700 61450 58950 54375 57975
33800 61450 58950 54375 57975
33900 61450 58950 54375 57975
34000 61450 58950 54375 57975
34100 61450 58950 54375 57950
34200 61475 58950 54375 57950
34300 61475 58950 54375 57950
34400 61475 58925 54375 57950
34500 61475 58925 54375 57950
34600 61475 58925 54375 57950
34700 61475 58925 54375 57975
34800 61475 58925 54375 57975
34900 61475 58950 54375 57975
35000 61475 58950 54400 57950
35100 61475 58950 54400 57975
35200 61475 58975 54400 57975
35300 61475 58975 54400 57975
35400 61475 58975 54400 58000
35500 61475 59000 54425 58000
35600 61475 59000 54400 58000
35700 61475 59000 54400 58000
35800 61475 59000 54400 58000
35900 61475 59000 54400 58000
36000 61475 59000 54400 58000
36100 61475 59025 54400 58000
36200 61475 59025 54400 58000
36300 61450 59025 54400 58000
36400 61450 59025 54400 58000
36500 61450 59025 54400 58000
36600 61425 59025 54400 58000
36700 61425 59025 54400 58000
36800 61425 59025 54400 58000
36900 61425 59000 54400 58000
37000 61425 59000 54400 58000
37100 61425 59000 54400 58000
37200 61425 59000 54400 58000
37300 61425 59025 54400 58025
37400 61400 59000 54400 58025
37500 61400 59000 54400 58025
37600 61400 59000 54400 58025
37700 61400 59000 54400 58025
37800 61400 59000 54400 58025
37900 61400 59000 54400 58025
38000 61375 59000 54400 58025
38100 61375 59000 54400 58025
38200 61375 59000 54400 58025
38300 61375 59000 54375 58025
38400 61375 59000 54375 58025
38500 61375 59000 54375 58025
38600 61375 59000 54375 58025
38700 61375 59000 54375 58025
38800 61375 59000 54375 58025
38900 61375 59000 54375 58025
39000 61375 59000 54375 58050
39100 61375 59000 54375 58050
39200 61350 59000 54375 58050
39300 61350 59000 54375 58050
39400 61350 58975 54375 58050
39500 61350 58975 54350 58050
39600 61350 59000 54350 58050
39700 61350 59000 54350 58050
39800 61350 59000 54350 58050
39900 61350 59000 54350 58050
40000 61350 59000 54350 58050
40100 61375 59000 54350 58050
40200 61375 59000 54350 58050
40300 61375 58975 54350 58050
40400 61375 59025 54350 58050
40500 61375 59025 54350 58050
40600 61375 59025 54350 58050
40700 61375 59050 54350 58050
40800 61375 59050 54350 58050
40900 61375 59050 54350 58050
41000 61375 59050 54350 58050
41100 61375 59050 54350 58050
41200 61350 59050 54350 58050
41300 61325 59050 54350 58075
41400 61300 59050 54350 58100
41500 61300 59050 54350 58100
41600 61300 59050 54350 58100
41700 61300 59025 54350 58100
41800 61300 59025 54350 58125
41900 61300 59025 54350 58125
42000 61300 59025 54350 58125
42100 61300 59025 54350 58125
42200 61300 59025 54350 58125
42300 61275 59025 54400 58100
