# Step gr0 gr1 gr2 gr3 
21700 61650 14850 58600 82750
21800 61675 14850 58600 82725
21900 61700 14850 58625 82725
22000 61700 14850 58650 82725
22100 61725 14850 58600 82750
22200 61725 14850 58600 82775
22300 61725 14850 58600 82800
22400 61725 14850 58600 82800
22500 61750 14850 58600 82800
22600 61750 14850 58600 82775
22700 61775 14850 58625 82775
22800 61775 14850 58625 82800
22900 61775 14825 58625 82825
23000 61800 14825 58625 82825
23100 61800 14825 58625 82825
23200 61800 14800 58600 82800
23300 61775 14800 58600 82800
23400 61775 14800 58600 82775
23500 61775 14800 58600 82775
23600 61800 14775 58600 82800
23700 61800 14775 58600 82850
23800 61800 14775 58625 82825
23900 61825 14775 58625 82825
24000 61850 14750 58625 82825
24100 61850 14750 58625 82825
24200 61850 14750 58625 82800
24300 61850 14750 58625 82825
24400 61850 14750 58650 82825
24500 61850 14750 58650 82825
24600 61850 14725 58650 82825
24700 61850 14725 58650 82825
24800 61850 14725 58650 82825
24900 61825 14725 58650 82800
25000 61800 14725 58650 82800
25100 61800 14725 58625 82800
25200 61800 14725 58600 82775
25300 61825 14750 58600 82775
25400 61850 14750 58575 82775
25500 61850 14750 58575 82775
25600 61850 14750 58575 82775
25700 61825 14750 58575 82775
25800 61825 14750 58575 82775
25900 61825 14750 58575 82750
26000 61825 14750 58575 82750
26100 61825 14750 58600 82725
26200 61800 14750 58575 82725
26300 61800 14750 58575 82700
26400 61800 14750 58575 82675
26500 61800 14750 58575 82625
26600 61800 14775 58550 82575
26700 61800 14775 58550 82550
26800 61800 14775 58550 82500
26900 61800 14775 58525 82450
27000 61800 14800 58525 82450
27100 61825 14800 58525 82450
27200 61825 14800 58525 82450
27300 61825 14800 58525 82425
27400 61825 14800 58525 82400
27500 61825 14800 58525 82400
27600 61825 14800 58500 82375
27700 61825 14800 58500 82375
27800 61825 14800 58500 82350
27900 61825 14800 58525 82350
28000 61825 14775 58525 82350
28100 61825 14800 58525 82350
28200 61825 14800 58525 82350
28300 61800 14800 58525 82350
28400 61775 14800 58525 82350
28500 61775 14825 58500 82350
28600 61750 14825 58500 82350
28700 61775 14825 58500 82350
28800 61750 14825 58500 82350
28900 61775 14825 58500 82350
29000 61775 14825 58500 82350
29100 61775 14850 58475 82350
29200 61775 14825 58475 82350
29300 61775 14800 58475 82350
29400 61775 14800 58475 82350
29500 61775 14800 58475 82350
29600 61775 14750 58450 82350
29700 61750 14750 58450 82375
29800 61750 14750 58450 82375
29900 61750 14750 58450 82400
30000 61750 14750 58450 82375
30100 61750 14750 58450 82350
30200 61750 14750 58425 82350
30300 61725 14750 58450 82350
30400 61700 14750 58450 82350
30500 61700 14750 58450 82325
30600 61700 14750 58450 82325
30700 61675 14725 58450 82275
30800 61675 14725 58450 82275
30900 61675 14775 58450 82275
31000 61675 14775 58450 82275
31100 61675 14775 58450 82275
31200 61600 14775 58450 82275
31300 61575 14800 58450 82225
31400 61575 14800 58450 82225
31500 61525 14775 58450 82175
31600 61525 14775 58450 82175
31700 61525 14775 58450 82175
31800 61525 14775 58450 82200
31900 61525 14750 58450 82200
32000 61525 14750 58450 82200
32100 61525 14750 58450 82200
32200 61525 14750 58450 82200
32300 61525 14750 58450 82200
32400 61525 14750 58475 82200
32500 61525 14725 58475 82225
32600 61525 14725 58475 82225
32700 61500 14725 58475 82225
32800 61500 14725 58475 82225
32900 61500 14725 58475 82225
33000 61500 14725 58500 82225
33100 61500 14700 58500 82225
33200 61500 14725 58500 82225
33300 61500 14675 58500 82200
33400 61475 14675 58500 82200
33500 61475 14700 58500 82200
33600 61475 14700 58500 82200
33700 61475 14700 58500 82200
33800 61475 14700 58525 82225
33900 61475 14700 58525 82225
34000 61475 14700 58525 82225
34100 61475 14700 58525 82250
34200 61475 14700 58525 82250
34300 61475 14700 58525 82250
34400 61475 14700 58525 82250
34500 61450 14675 58525 82250
34600 61450 14675 58525 82250
34700 61450 14675 58525 82250
34800 61450 14675 58550 82250
34900 61450 14650 58550 82250
35000 61450 14650 58550 82250
35100 61450 14650 58550 82250
35200 61450 14650 58550 82250
35300 61450 14650 58575 82250
35400 61425 14650 58575 82250
35500 61425 14650 58575 82275
35600 61450 14650 58575 82300
35700 61450 14625 58575 82300
35800 61500 14625 58575 82300
35900 61500 14650 58600 82325
36000 61500 14650 58600 82325
36100 61500 14650 58600 82325
36200 61500 14650 58600 82325
36300 61475 14650 58600 82325
36400 61475 14650 58600 82325
36500 61475 14650 58600 82325
36600 61475 14675 58600 82350
36700 61475 14675 58600 82350
36800 61475 14675 58600 82375
36900 61475 14675 58625 82375
37000 61475 14650 58625 82375
37100 61475 14650 58625 82375
37200 61450 14625 58625 82375
37300 61450 14625 58625 82400
37400 61450 14625 58625 82375
37500 61450 14625 58625 82375
37600 61425 14625 58625 82400
37700 61450 14625 58625 82425
37800 61425 14625 58625 82475
37900 61450 14600 58650 82475
38000 61450 14600 58650 82475
38100 61450 14600 58650 82525
38200 61450 14600 58625 82525
38300 61450 14575 58625 82525
38400 61450 14575 58625 82525
38500 61450 14550 58625 82525
38600 61450 14550 58625 82525
38700 61425 14550 58625 82525
38800 61425 14550 58650 82550
38900 61400 14550 58650 82550
39000 61400 14550 58675 82550
39100 61375 14550 58675 82550
39200 61375 14550 58700 82550
39300 61375 14550 58725 82550
39400 61375 14550 58750 82550
39500 61375 14575 58750 82550
39600 61375 14575 58750 82550
39700 61375 14550 58750 82550
39800 61375 14550 58750 82550
39900 61375 14550 58750 82550
40000 61375 14550 58775 82550
40100 61375 14550 58775 82575
40200 61375 14550 58775 82575
40300 61400 14550 58775 82575
40400 61425 14550 58775 82575
40500 61425 14550 58800 82575
40600 61425 14550 58800 82575
40700 61425 14550 58800 82575
40800 61425 14550 58800 82575
40900 61400 14550 58800 82575
41000 61425 14550 58800 82575
41100 61425 14575 58800 82575
41200 61425 14575 58800 82575
41300 61425 14575 58800 82600
41400 61425 14575 58800 82600
41500 61425 14575 58800 82600
41600 61425 14575 58800 82600
41700 61425 14575 58800 82600
41800 61425 14575 58800 82625
41900 61425 14575 58800 82625
42000 61425 14575 58800 82675
42100 61425 14575 58800 82675
42200 61425 14575 58775 82675
42300 61425 14575 58775 82675
42400 61425 14550 58775 82675
42500 61425 14550 58775 82650
42600 61450 14550 58775 82675
42700 61425 14550 58775 82675
42800 61425 14550 58775 82675
42900 61425 14550 58775 82675
43000 61425 14550 58775 82725
43100 61425 14550 58775 82725
43200 61425 14550 58775 82750
43300 61450 14550 58825 82750
43400 61450 14550 58825 82775
43500 61475 14550 58825 82800
43600 61500 14550 58825 82825
43700 61500 14550 58825 82850
43800 61500 14550 58825 82850
43900 61500 14550 58825 82850
44000 61500 14550 58825 82850
44100 61525 14550 58825 82850
44200 61525 14550 58825 82875
44300 61525 14550 58825 82875
44400 61550 14550 58825 82925
44500 61550 14550 58825 82900
44600 61525 14550 58825 82900
44700 61550 14550 58825 82900
44800 61550 14525 58850 82900
44900 61550 14525 58850 82900
45000 61550 14525 58850 82900
45100 61550 14525 58825 82900
45200 61550 14525 58800 82900
45300 61550 14525 58800 82925
45400 61500 14525 58800 82900
45500 61500 14525 58800 82900
45600 61525 14525 58800 82900
45700 61525 14525 58800 82900
45800 61525 14525 58800 82900
45900 61525 14525 58800 82900
46000 61525 14525 58800 82900
46100 61500 14525 58800 82875
46200 61500 14525 58800 82875
46300 61500 14525 58800 82875
46400 61500 14525 58800 82900
46500 61500 14525 58800 82925
46600 61500 14525 58800 82925
46700 61500 14525 58800 82925
46800 61500 14525 58800 82925
46900 61500 14500 58800 82925
47000 61500 14475 58800 82925
47100 61500 14475 58800 82925
47200 61500 14475 58800 82925
47300 61500 14450 58800 82925
47400 61500 14450 58800 82950
47500 61500 14450 58800 82950
47600 61500 14450 58800 82950
47700 61500 14450 58800 82950
47800 61500 14450 58775 82950
47900 61525 14450 58775 82950
48000 61525 14450 58800 82950
48100 61525 14450 58825 82975
48200 61550 14450 58825 82975
48300 61550 14450 58825 82975
48400 61550 14450 58825 82975
48500 61550 14400 58825 82975
48600 61550 14400 58825 82975
48700 61550 14400 58825 82975
48800 61550 14400 58825 82975
48900 61550 14400 58825 82975
49000 61550 14375 58800 82975
49100 61550 14375 58800 82975
49200 61550 14375 58800 82975
49300 61550 14375 58800 82975
49400 61550 14375 58800 82975
49500 61550 14375 58800 82975
49600 61550 14375 58800 82975
49700 61550 14375 58800 82975
49800 61550 14350 58800 82975
49900 61550 14350 58800 82975
50000 61550 14350 58800 82975
50100 61550 14350 58800 82975
50200 61550 14350 58800 82975
50300 61550 14350 58800 82975
50400 61550 14350 58775 82975
50500 61550 14350 58775 82975
50600 61550 14350 58775 82975
50700 61550 14350 58775 82975
50800 61550 14350 58775 82975
50900 61550 14350 58775 82975
51000 61550 14350 58775 82975
51100 61550 14350 58775 82975
51200 61550 14325 58775 82975
51300 61550 14325 58775 82975
51400 61550 14300 58775 82975
51500 61575 14300 58775 82975
51600 61575 14300 58775 82975
51700 61575 14300 58775 82975
51800 61575 14275 58775 82975
51900 61575 14275 58775 82975
52000 61575 14275 58775 82975
52100 61575 14250 58775 82950
52200 61575 14250 58775 82950
52300 61575 14250 58775 82950
52400 61575 14225 58775 82950
52500 61575 14225 58775 82950
52600 61575 14225 58775 82950
52700 61575 14225 58775 82950
52800 61575 14225 58750 82950
52900 61550 14225 58750 82950
53000 61550 14225 58750 82950
53100 61550 14225 58750 82950
53200 61550 14225 58725 82950
53300 61550 14225 58725 82950
53400 61550 14200 58725 82950
53500 61550 14175 58725 82975
53600 61550 14175 58725 82975
53700 61550 14175 58725 82975
53800 61550 14175 58725 82950
53900 61550 14175 58725 82950
54000 61550 14150 58725 82950
54100 61550 14150 58725 82950
54200 61550 14150 58725 82950
54300 61550 14150 58725 82950
54400 61550 14150 58725 82950
54500 61550 14150 58700 82950
54600 61550 14150 58700 82950
54700 61525 14125 58700 82950
54800 61525 14125 58700 82950
54900 61525 14125 58700 82950
55000 61525 14125 58700 82950
55100 61525 14125 58700 82950
55200 61525 14125 58700 82950
55300 61525 14125 58700 82950
55400 61525 14125 58700 82950
55500 61525 14125 58700 82950
55600 61525 14100 58700 82950
55700 61525 14100 58700 82950
55800 61525 14100 58700 82950
55900 61525 14100 58700 82950
56000 61525 14075 58700 82950
56100 61525 14050 58725 82950
56200 61525 14050 58725 82950
56300 61525 14050 58725 82950
56400 61525 14050 58725 82950
56500 61525 14025 58725 82950
56600 61525 14025 58700 82950
56700 61500 14025 58700 82950
56800 61500 14025 58700 82950
56900 61500 14025 58700 82950
57000 61500 14025 58675 82950
57100 61500 14025 58700 83000
57200 61500 14000 58700 83000
57300 61500 14000 58700 83000
57400 61500 14000 58700 83025
57500 61500 14000 58700 83025
57600 61500 14000 58700 83025
57700 61500 14000 58700 83025
57800 61525 14000 58700 83025
57900 61525 13975 58700 83025
58000 61525 13975 58700 83025
58100 61525 13975 58700 83025
58200 61525 13975 58700 83000
58300 61525 13975 58700 83000
58400 61525 13975 58700 82975
58500 61525 13975 58675 82975
58600 61525 13975 58675 82975
58700 61525 13950 58675 82975
58800 61500 13950 58675 82975
58900 61500 13950 58675 82975
59000 61500 13950 58675 82975
59100 61500 13950 58675 82975
59200 61500 13950 58675 82975
59300 61500 13950 58675 82975
59400 61500 13950 58675 82975
59500 61500 13950 58675 82975
59600 61500 13950 58675 82975
59700 61500 13950 58675 82975
59800 61475 13950 58675 82975
59900 61475 13950 58675 82975
60000 61475 13925 58675 82975
60100 61475 13925 58675 82975
60200 61475 13925 58675 82975
60300 61475 13925 58675 82975
60400 61475 13925 58675 82975
60500 61475 13925 58675 82975
60600 61475 13925 58675 82950
60700 61475 13925 58675 82950
60800 61475 13925 58675 82950
60900 61475 13925 58675 82950
61000 61475 13925 58675 82950
61100 61475 13925 58675 82950
61200 61475 13925 58675 82950
61300 61475 13925 58675 82950
61400 61475 13925 58675 82950
61500 61475 13925 58675 82950
61600 61475 13925 58675 82950
61700 61475 13925 58675 82950
61800 61475 13925 58675 82950
61900 61475 13925 58650 82925
62000 61475 13925 58650 82925
62100 61475 13925 58650 82925
62200 61475 13925 58675 82925
62300 61450 13925 58650 82925
62400 61475 13925 58650 82925
62500 61475 13900 58650 82925
62600 61475 13900 58650 82925
62700 61475 13900 58675 82950
62800 61475 13900 58675 82975
62900 61475 13900 58675 82975
63000 61475 13900 58650 82975
63100 61450 13900 58650 82975
63200 61450 13900 58675 82975
63300 61450 13900 58675 82975
63400 61450 13900 58675 82975
63500 61450 13900 58675 82975
63600 61450 13900 58675 82975
63700 61450 13900 58675 82975
63800 61450 13900 58675 82975
63900 61450 13900 58675 82975
64000 61450 13900 58675 82975
64100 61450 13900 58675 82975
64200 61450 13900 58675 82975
64300 61450 13900 58675 82975
64400 61450 13900 58675 82975
64500 61450 13900 58675 82975
64600 61450 13900 58675 82975
64700 61450 13900 58675 82975
64800 61450 13900 58675 82975
64900 61450 13900 58675 82950
65000 61450 13875 58675 82950
65100 61450 13850 58675 82925
65200 61475 13850 58675 82925
65300 61475 13850 58675 82925
65400 61475 13850 58675 82925
65500 61475 13850 58675 82925
65600 61475 13850 58675 82925
65700 61475 13850 58675 82925
65800 61475 13850 58675 82925
65900 61475 13850 58675 82900
66000 61475 13850 58675 82900
66100 61475 13850 58675 82900
66200 61475 13850 58675 82900
66300 61450 13850 58675 82900
66400 61450 13850 58675 82900
66500 61450 13850 58675 82900
66600 61450 13850 58675 82900
66700 61450 13850 58675 82900
66800 61450 13850 58675 82900
66900 61450 13850 58675 82900
