# gr0gr1_gb gr0gr2_gb gr0gr3_gb gr1gr2_gb gr1gr3_gb gr2gr3_gb total
30 15 15 15 15 0 90
35 20 15 20 15 0 105
50 20 30 20 30 0 150
50 20 30 20 30 0 150
45 15 30 15 30 0 135
50 15 35 15 35 0 150
40 15 25 15 25 0 120
40 20 30 15 25 5 135
40 20 30 15 25 5 135
40 25 35 20 30 15 165
45 30 35 25 30 15 180
55 40 35 35 30 15 210
55 40 35 40 35 20 225
55 40 35 40 35 20 225
55 40 35 45 40 25 240
60 45 35 50 40 25 255
60 45 35 50 40 25 255
55 40 35 45 40 25 240
50 40 30 45 35 25 225
50 40 30 45 35 25 225
50 40 30 45 35 25 225
50 45 35 45 35 30 240
50 45 35 45 35 30 240
50 45 35 45 35 30 240
50 45 35 45 35 30 240
55 45 40 45 40 30 255
55 45 40 45 40 30 255
55 45 40 55 50 40 285
50 50 40 55 45 45 285
50 55 45 55 45 50 300
55 55 50 55 50 50 315
55 55 50 55 50 50 315
55 55 50 55 50 50 315
55 55 50 55 50 50 315
60 60 50 60 50 50 330
65 60 55 60 55 50 345
65 60 55 60 55 50 345
65 60 55 60 55 50 345
60 55 55 55 55 50 330
60 55 55 55 55 50 330
60 55 55 55 55 50 330
60 55 55 55 55 50 330
60 55 55 55 55 50 330
60 55 55 55 55 50 330
60 55 55 55 55 50 330
65 60 55 60 55 50 345
65 60 55 60 55 50 345
65 60 55 60 55 50 345
65 60 55 60 55 50 345
65 60 55 60 55 50 345
65 60 55 65 60 55 360
65 60 55 65 60 55 360
65 60 55 65 60 55 360
65 60 55 65 60 55 360
65 60 55 65 60 55 360
65 60 55 65 60 55 360
65 60 55 65 60 55 360
65 55 50 65 60 50 345
65 55 50 65 60 50 345
65 55 50 65 60 50 345
65 55 50 65 60 50 345
65 55 50 65 60 50 345
65 55 50 70 65 55 360
65 55 50 70 65 55 360
65 55 50 70 65 55 360
65 55 50 70 65 55 360
65 55 50 70 65 55 360
65 55 50 70 65 55 360
65 55 50 70 65 55 360
65 55 50 70 65 55 360
65 55 50 70 65 55 360
65 55 50 70 65 55 360
65 60 55 70 65 60 375
65 60 55 70 65 60 375
65 65 60 70 65 65 390
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 60 60 60 60 60 360
60 60 60 60 60 60 360
65 60 65 60 65 60 375
65 60 65 60 65 60 375
65 60 65 60 65 60 375
65 60 65 60 65 60 375
65 60 65 60 65 60 375
65 60 65 60 65 60 375
65 60 65 60 65 60 375
65 60 65 60 65 60 375
65 60 65 65 70 65 390
55 50 65 55 70 65 360
55 45 60 55 70 60 345
55 45 60 55 70 60 345
55 45 60 55 70 60 345
55 45 60 55 70 60 345
55 45 60 55 70 60 345
55 45 60 55 70 60 345
55 50 65 55 70 65 360
55 50 65 55 70 65 360
55 50 65 55 70 65 360
50 50 60 55 65 65 345
50 50 60 55 65 65 345
50 50 60 60 70 70 360
50 50 60 60 70 70 360
50 50 60 60 70 70 360
50 50 60 60 70 70 360
50 50 60 60 70 70 360
50 50 60 60 70 70 360
50 50 60 60 70 70 360
50 50 60 55 65 65 345
50 50 60 55 65 65 345
50 50 60 55 65 65 345
50 50 60 55 65 65 345
50 50 60 55 65 65 345
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
55 55 60 60 65 65 360
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 60 60 65 65 65 375
60 55 55 65 65 60 360
60 55 55 65 65 60 360
