# Step gr0 gr1 gr2 gr3 
52600 31475 112200 50250 23525
52700 31475 112225 50250 23525
52800 31475 112225 50250 23525
52900 31475 112225 50250 23525
53000 31475 112225 50250 23525
53100 31475 112225 50250 23525
53200 31475 112225 50250 23525
53300 31475 112225 50250 23525
53400 31475 112225 50250 23525
53500 31450 112225 50250 23525
53600 31450 112225 50250 23525
53700 31425 112250 50250 23525
53800 31375 112250 50250 23525
53900 31375 112275 50250 23525
54000 31375 112275 50250 23525
54100 31350 112275 50250 23525
54200 31350 112275 50250 23525
54300 31350 112275 50250 23525
54400 31325 112275 50250 23525
54500 31300 112275 50250 23525
54600 31225 112275 50250 23525
54700 31225 112275 50250 23525
54800 31200 112275 50250 23525
54900 31175 112300 50250 23525
55000 31125 112300 50250 23525
55100 31075 112325 50250 23525
55200 30900 112275 50250 23525
55300 30875 112275 50250 23525
55400 30875 112275 50250 23525
55500 30875 112225 50250 23525
55600 30850 112225 50250 23525
55700 30825 112225 50250 23525
55800 30800 112225 50250 23525
55900 30800 112225 50250 23525
56000 30800 112225 50250 23525
56100 30800 112250 50250 23525
56200 30800 112250 50250 23525
56300 30800 112275 50250 23525
56400 30800 112300 50250 23525
56500 30800 112325 50250 23525
56600 30800 112325 50250 23525
56700 30800 112325 50250 23525
56800 30800 112325 50250 23525
56900 30775 112325 50250 23525
57000 30775 112325 50250 23525
57100 30750 112325 50250 23525
57200 30750 112325 50250 23525
57300 30750 112325 50250 23525
57400 30750 112325 50250 23525
57500 30750 112325 50250 23525
57600 30750 112350 50250 23525
57700 30750 112350 50250 23525
57800 30750 112350 50250 23525
57900 30750 112350 50250 23525
58000 30750 112375 50250 23525
58100 30750 112375 50250 23525
58200 30750 112375 50250 23525
58300 30750 112375 50250 23525
58400 30750 112375 50250 23525
58500 30750 112375 50250 23525
58600 30725 112375 50250 23525
58700 30725 112375 50250 23525
58800 30725 112375 50250 23525
58900 30700 112375 50250 23525
59000 30700 112375 50250 23525
59100 30700 112375 50250 23525
59200 30700 112375 50250 23525
59300 30700 112375 50250 23525
59400 30700 112375 50250 23525
59500 30700 112400 50250 23525
59600 30700 112400 50250 23525
59700 30700 112400 50250 23525
59800 30700 112450 50250 23525
59900 30700 112450 50250 23525
60000 30700 112450 50250 23525
60100 30700 112450 50250 23575
60200 30700 112450 50250 23575
60300 30700 112475 50250 23575
60400 30700 112475 50250 23575
60500 30700 112475 50250 23575
60600 30700 112475 50250 23550
60700 30700 112475 50250 23525
60800 30700 112475 50250 23525
60900 30700 112475 50250 23525
61000 30700 112475 50250 23525
61100 30700 112500 50250 23525
61200 30675 112500 50250 23525
61300 30675 112500 50300 23525
61400 30675 112500 50300 23525
61500 30675 112525 50300 23525
61600 30675 112525 50300 23525
61700 30675 112525 50300 23525
61800 30650 112525 50300 23525
61900 30650 112525 50300 23525
62000 30650 112525 50300 23525
62100 30650 112525 50300 23525
62200 30650 112525 50300 23525
62300 30650 112525 50300 23525
62400 30650 112525 50300 23525
62500 30650 112550 50325 23525
62600 30650 112575 50350 23525
62700 30650 112575 50350 23525
62800 30650 112575 50350 23525
62900 30650 112575 50350 23525
63000 30650 112575 50350 23525
63100 30650 112575 50400 23525
63200 30650 112575 50400 23525
63300 30650 112575 50400 23525
63400 30650 112575 50400 23525
63500 30650 112575 50400 23525
63600 30650 112575 50450 23525
63700 30650 112600 50450 23525
63800 30650 112600 50450 23525
63900 30650 112600 50450 23525
64000 30650 112600 50450 23525
64100 30650 112600 50450 23525
64200 30650 112600 50450 23525
64300 30650 112600 50450 23525
64400 30650 112600 50450 23525
