# Step gr0 gr1 gr2 gr3 
52800 63600 13275 57400 82625
52900 63600 13275 57400 82600
53000 63600 13275 57400 82600
53100 63600 13275 57400 82600
53200 63600 13275 57400 82600
53300 63600 13275 57400 82600
53400 63600 13275 57400 82600
53500 63600 13275 57400 82600
53600 63600 13275 57400 82600
53700 63600 13275 57400 82600
53800 63600 13275 57400 82600
53900 63600 13275 57400 82600
54000 63600 13275 57400 82600
54100 63600 13275 57400 82600
54200 63600 13275 57400 82600
54300 63600 13275 57400 82600
54400 63600 13275 57400 82600
54500 63600 13275 57400 82600
54600 63600 13275 57400 82600
54700 63600 13275 57400 82600
54800 63600 13275 57400 82600
54900 63600 13275 57400 82600
55000 63600 13275 57400 82600
55100 63600 13275 57400 82600
55200 63600 13275 57400 82600
55300 63600 13275 57400 82600
55400 63600 13275 57400 82600
55500 63600 13275 57400 82600
55600 63600 13250 57400 82600
55700 63600 13250 57400 82600
55800 63600 13250 57400 82600
55900 63600 13250 57400 82600
56000 63600 13250 57400 82600
56100 63600 13250 57400 82600
56200 63600 13250 57400 82600
56300 63600 13250 57400 82600
56400 63600 13250 57400 82600
56500 63600 13250 57400 82600
56600 63600 13250 57400 82600
56700 63600 13250 57400 82600
56800 63600 13250 57400 82600
56900 63600 13250 57400 82600
57000 63600 13250 57400 82600
57100 63600 13250 57400 82600
57200 63600 13250 57400 82600
57300 63600 13250 57400 82600
57400 63600 13250 57400 82600
57500 63600 13250 57400 82600
57600 63600 13250 57400 82600
57700 63600 13250 57400 82600
57800 63600 13250 57400 82600
57900 63600 13250 57400 82600
58000 63600 13250 57400 82600
58100 63600 13250 57400 82600
58200 63600 13250 57375 82600
58300 63625 13250 57375 82600
58400 63625 13250 57375 82600
58500 63625 13250 57375 82600
58600 63625 13250 57375 82600
58700 63625 13250 57375 82600
58800 63625 13250 57375 82600
58900 63625 13250 57375 82600
59000 63625 13250 57375 82600
59100 63625 13250 57375 82600
59200 63625 13250 57375 82600
59300 63650 13250 57375 82600
59400 63650 13250 57375 82600
59500 63650 13250 57375 82600
59600 63650 13225 57375 82575
59700 63650 13225 57375 82575
59800 63650 13225 57375 82575
59900 63650 13225 57375 82575
60000 63650 13225 57375 82575
60100 63650 13225 57375 82575
60200 63650 13200 57400 82575
60300 63650 13200 57400 82575
60400 63650 13200 57400 82575
60500 63650 13200 57400 82575
60600 63650 13200 57400 82575
60700 63650 13200 57400 82575
60800 63650 13200 57400 82575
60900 63650 13200 57400 82575
61000 63650 13200 57400 82575
61100 63650 13200 57400 82575
61200 63650 13200 57400 82575
61300 63650 13200 57400 82575
61400 63650 13200 57400 82575
61500 63650 13200 57400 82575
61600 63650 13200 57400 82575
61700 63650 13200 57400 82575
61800 63650 13200 57400 82575
61900 63650 13200 57400 82575
62000 63650 13200 57400 82575
62100 63650 13200 57400 82575
62200 63650 13200 57400 82575
62300 63650 13200 57400 82575
62400 63650 13200 57400 82575
62500 63650 13200 57400 82575
62600 63650 13200 57400 82575
62700 63650 13200 57400 82575
62800 63650 13200 57400 82575
62900 63650 13200 57400 82575
63000 63650 13200 57425 82575
63100 63650 13200 57425 82575
63200 63650 13200 57425 82575
63300 63650 13200 57425 82575
63400 63650 13200 57425 82550
63500 63650 13200 57425 82525
63600 63650 13200 57425 82525
63700 63650 13200 57425 82525
63800 63650 13200 57425 82525
63900 63650 13200 57425 82525
64000 63650 13200 57425 82525
64100 63650 13200 57425 82525
64200 63650 13200 57425 82525
64300 63650 13200 57425 82525
64400 63650 13200 57425 82525
64500 63650 13200 57425 82525
64600 63650 13200 57425 82525
64700 63650 13200 57425 82525
64800 63650 13200 57425 82525
64900 63650 13200 57425 82525
65000 63650 13175 57425 82525
65100 63650 13175 57425 82525
65200 63650 13175 57425 82525
65300 63650 13175 57425 82525
65400 63650 13175 57425 82525
65500 63650 13175 57425 82525
65600 63650 13175 57450 82525
65700 63650 13175 57450 82525
65800 63650 13175 57450 82525
65900 63650 13175 57450 82525
66000 63650 13175 57450 82525
66100 63650 13175 57450 82525
66200 63650 13175 57450 82525
66300 63650 13175 57450 82525
66400 63650 13175 57450 82525
66500 63650 13175 57450 82500
66600 63650 13175 57450 82500
66700 63650 13175 57450 82500
66800 63650 13175 57450 82500
66900 63650 13175 57450 82500
67000 63650 13175 57450 82500
67100 63650 13175 57450 82500
67200 63650 13175 57450 82500
67300 63650 13175 57450 82500
67400 63650 13175 57450 82500
67500 63650 13175 57450 82500
67600 63650 13175 57450 82500
67700 63650 13175 57450 82500
67800 63650 13175 57450 82500
67900 63650 13175 57450 82500
68000 63650 13175 57450 82500
68100 63650 13175 57400 82500
68200 63650 13175 57400 82500
68300 63650 13175 57400 82500
68400 63650 13175 57400 82500
68500 63650 13175 57400 82500
68600 63650 13175 57400 82500
68700 63650 13175 57400 82500
68800 63650 13175 57400 82500
68900 63650 13175 57400 82500
69000 63650 13150 57400 82500
69100 63650 13150 57400 82500
69200 63650 13150 57400 82500
69300 63650 13150 57400 82500
69400 63650 13150 57400 82500
69500 63650 13150 57400 82500
69600 63650 13150 57400 82500
69700 63650 13150 57400 82500
69800 63650 13150 57425 82500
69900 63650 13150 57425 82500
70000 63650 13150 57425 82500
70100 63650 13150 57425 82500
70200 63650 13150 57425 82500
70300 63650 13150 57425 82500
70400 63650 13150 57425 82500
70500 63650 13150 57425 82500
70600 63650 13150 57425 82500
70700 63650 13150 57425 82500
70800 63650 13150 57425 82500
70900 63650 13150 57425 82500
71000 63650 13150 57425 82500
71100 63650 13150 57425 82500
71200 63650 13150 57425 82500
71300 63650 13150 57425 82500
71400 63650 13150 57425 82500
71500 63650 13150 57425 82500
71600 63675 13150 57425 82500
71700 63675 13150 57425 82500
71800 63675 13150 57425 82500
71900 63675 13150 57425 82500
72000 63675 13150 57425 82500
72100 63675 13150 57425 82500
72200 63675 13150 57425 82500
72300 63675 13150 57425 82500
72400 63675 13150 57425 82500
72500 63675 13150 57425 82500
72600 63675 13150 57425 82500
72700 63675 13125 57425 82500
72800 63675 13125 57425 82500
72900 63675 13125 57425 82500
73000 63675 13125 57425 82500
73100 63675 13100 57425 82500
73200 63675 13100 57425 82500
73300 63675 13100 57425 82500
73400 63675 13100 57425 82500
73500 63675 13100 57425 82500
73600 63675 13100 57425 82500
73700 63675 13100 57425 82500
73800 63675 13100 57425 82500
73900 63675 13100 57425 82500
74000 63675 13100 57425 82500
74100 63675 13100 57425 82500
74200 63675 13100 57425 82500
74300 63675 13100 57425 82500
74400 63700 13100 57425 82500
74500 63700 13100 57425 82500
74600 63700 13100 57425 82500
74700 63700 13100 57425 82500
74800 63700 13100 57425 82500
74900 63700 13100 57425 82500
75000 63700 13100 57425 82500
