var_num_lower,var_num_upper,var_num,feature_volumes_lower,feature_volumes_upper,feature_volumes,feature_diameters_lower,feature_diameters_upper,feature_diameters,intersects_bounds_lower,intersects_bounds_upper,intersects_bounds,percolated_lower,percolated_upper,percolated
0,0.75,1,378007.40551729,378695.28393616,1,693.75354190617,694.37912920984,1,0,0.05,8,0,0,16
0.75,1.5,1,378695.28393616,379383.16235503,0,694.37912920984,695.00471651351,0,0.05,0.1,0,0,0,0
1.5,2.25,1,379383.16235503,380071.0407739,0,695.00471651351,695.63030381718,0,0.1,0.15,0,0,0,0
2.25,3,1,380071.0407739,380758.91919277,1,695.63030381718,696.25589112084,1,0.15,0.2,0,0,0,0
3,3.75,0,380758.91919277,381446.79761164,0,696.25589112084,696.88147842451,0,0.2,0.25,0,0,0,0
3.75,4.5,1,381446.79761164,382134.67603051,1,696.88147842451,697.50706572818,1,0.25,0.3,0,0,0,0
4.5,5.25,1,382134.67603051,382822.55444938,1,697.50706572818,698.13265303185,1,0.3,0.35,0,0,0,0
5.25,6,1,382822.55444938,383510.43286825,0,698.13265303185,698.75824033552,0,0.35,0.4,0,0,0,0
6,6.75,0,383510.43286825,384198.31128712,2,698.75824033552,699.38382763919,2,0.4,0.45,0,0,0,0
6.75,7.5,1,384198.31128712,384886.18970599,2,699.38382763919,700.00941494286,1,0.45,0.5,0,0,0,0
7.5,8.25,1,384886.18970599,385574.06812486,2,700.00941494286,700.63500224653,3,0.5,0.55,0,0,0,0
8.25,9,1,385574.06812486,386261.94654373,0,700.63500224653,701.2605895502,0,0.55,0.6,0,0,0,0
9,9.75,0,386261.94654373,386949.8249626,0,701.2605895502,701.88617685387,0,0.6,0.65,0,0,0,0
9.75,10.5,1,386949.8249626,387637.70338147,3,701.88617685387,702.51176415754,3,0.65,0.7,0,0,0,0
10.5,11.25,1,387637.70338147,388325.58180034,0,702.51176415754,703.13735146121,0,0.7,0.75,0,0,0,0
11.25,12,1,388325.58180034,389013.46021921,0,703.13735146121,703.76293876488,0,0.75,0.8,0,0,0,0
12,12.75,0,389013.46021921,389701.33863808,1,703.76293876488,704.38852606855,1,0.8,0.85,0,0,0,0
12.75,13.5,1,389701.33863808,390389.21705695,0,704.38852606855,705.01411337222,0,0.85,0.9,0,0,0,0
13.5,14.25,1,390389.21705695,391077.09547582,1,705.01411337222,705.63970067589,1,0.9,0.95,0,0,0,0
14.25,15,1,391077.09547582,391764.97389469,1,705.63970067589,706.26528797956,1,0.95,1,8,0,0,0
